word,counts
coral,70
just,47
so,36
bleaching,32
know,30
can,29
time,28
go,28
see,27
corals,26
gon,26
when,26
got,24
reefs,22
here,22
look,21
reef,21
really,19
animal,19
very,19
then,19
would,19
much,18
right,18
there,17
other,17
most,17
think,17
now,17
thing,16
people,16
going,15
more,15
change,15
lot,14
life,14
could,14
actually,13
fish,13
event,13
years,13
will,12
little,12
first,12
things,12
how,12
same,12
many,12
as,12
ocean,12
where,12
happening,12
way,11
global,11
even,11
back,11
one,11
world,11
point,10
big,10
day,10
thought,10
climate,10
take,9
planet,9
wanted,9
underwater,9
ca,9
year,9
degrees,9
long,9
essentially,9
doing,8
seen,8
all,8
too,8
of,8
cameras,8
different,8
whole,8
completely,8
dead,8
temperature,8
start,8
put,7
bleached,7
getting,7
pretty,7
living,7
heat,7
lost,7
massive,7
need,7
organisms,7
able,7
ever,7
species,7
only,7
focus,7
live,6
temperatures,6
entire,6
comes,6
camera,6
called,6
saw,6
good,6
oceans,6
keep,6
make,6
difficult,6
talking,6
team,6
capture,6
healthy,6
looking,6
seeing,6
done,6
started,6
about,6
bit,6
let,6
single,6
huge,6
lapse,6
basically,6
own,6
water,6
help,5
piece,5
cause,5
places,5
enough,5
death,5
almost,5
kind,5
having,5
animals,5
problem,5
guy,5
come,5
part,5
ecosystem,5
food,5
bad,5
why,5
get,5
communicate,5
coming,5
better,5
warm,5
white,5
again,5
together,5
should,5
plants,5
beautiful,5
issues,5
survey,4
small,4
controls,4
last,4
continue,4
already,4
sites,4
complex,4
covered,4
trees,4
hear,4
work,4
alive,4
inside,4
algae,4
issue,4
skeleton,4
try,4
surface,4
early,4
used,4
average,4
away,4
man,4
diving,4
goes,4
say,4
place,4
warmer,4
sort,4
probably,4
area,4
warming,4
watch,4
scale,4
polyps,4
morning,4
half,4
turning,4
move,4
grow,4
mass,4
die,4
listen,4
gets,3
facing,3
fact,3
still,3
humans,3
tentacles,3
hotter,3
simple,3
sea,3
hours,3
down,3
show,3
sit,3
saying,3
footage,3
sure,3
spent,3
else,3
favorite,3
guess,3
growing,3
great,3
rid,3
far,3
feels,3
short,3
died,3
few,3
skeletons,3
system,3
softer,3
systems,3
find,3
source,3
structure,3
high,3
space,3
disappear,3
hold,3
happen,3
horrible,3
parrotfish,3
sign,3
possible,3
project,3
at,3
literally,3
case,3
wind,3
like,3
new,3
typical,3
next,3
cable,3
centigrade,3
anymore,3
changed,3
large,3
anemone,3
tropical,3
amount,3
carbon,3
atmosphere,3
question,3
plant,3
month,3
mind,3
week,3
bleach,3
weird,3
means,3
maybe,3
body,3
looked,3
went,3
thousands,3
made,3
nature,3
love,3
lots,3
losing,3
knew,3
beginning,3
city,3
journey,3
notice,3
pick,3
photosynthesize,3
phenomenon,3
trapped,3
old,3
age,3
advertising,3
period,3
realized,3
adjust,3
reason,3
in,3
images,3
imagery,3
job,3
tissue,3
transformation,3
clean,3
clownfish,3
normally,3
always,3
quite,3
normal,3
noise,2
plane,2
pieces,2
over,2
sending,2
eyes,2
settings,2
