num,start,end,script
87,00:09:32.447,00:09:34.991,"['-Good', 'morning,', 'gentlemen.', 'ALL:', 'Good', 'morning.']"
88,00:09:35.158,00:09:40.121,"['Oh,', 'Stanton,', 'tell', 'Mr.', 'Howe', 'the', 'draft-board', 'piece', 'was', 'damn', 'near', 'perfect.']"
89,00:09:40.580,00:09:42.373,"['Mr.', 'Graysmith.']"
90,00:09:43.750,00:09:46.252,"['Horrid.', 'Horrid.']"
91,00:09:46.419,00:09:48.505,"['Not', 'so', 'horrid.']"
92,00:09:48.671,00:09:51.174,"['Horrid.', ""I'm"", 'thinking', 'we', 'go', 'with', '""not', 'so', 'horrid.""']"
93,00:09:54.344,00:09:56.888,"['Paul,', ""what's"", 'on', 'the', 'crime', 'beat?']"
94,00:09:57.055,00:10:00.934,"['Janice', 'in', 'Datebook', 'left', 'the', 'fondue', 'party', 'before', 'everyone', 'got', 'naked.']"
95,00:10:01.101,00:10:02.352,"[""That's"", 'a', 'crime.']"
97,00:10:03.770,00:10:07.690,"['-Have', 'you', 'seen', 'her?', ""Wouldn't"", 'kid', 'you.', '-It', 'may', 'be', 'the', 'beginning', 'of', 'a', 'crime', 'wave.']"
98,00:10:08.483,00:10:10.610,"['You', 'need', 'to', 'see', 'this.']"
99,00:10:15.740,00:10:17.408,"['TEMPLETON:', 'Go', 'get', 'the', 'publisher.']"
101,00:10:18.910,00:10:22.247,"['This', 'is', 'the', 'murderer', 'of', 'the', 'teenagers', 'last', 'Christmas', 'at', 'Lake', 'Herman...']"
102,00:10:22.413,00:10:25.583,"['...and', 'the', 'girl', 'on', 'the', '4th', 'of', 'July', 'near', 'the', 'golf', 'course', 'in', 'Vallejo.']"
103,00:10:25.750,00:10:28.378,"['To', 'prove', 'I', 'killed', 'them,', 'I', 'shall', 'state', 'some', 'facts...']"
104,00:10:28.545,00:10:30.213,"['...which', 'only', 'I', 'and', 'the', 'police', 'know.']"
105,00:10:30.380,00:10:34.467,"['""Christmas.', 'Brand', 'name', 'of', 'ammo:', 'Super-X.']"
106,00:10:34.634,00:10:36.219,"['Ten', 'shots', 'were', 'fired.']"
107,00:10:36.386,00:10:38.888,"['The', 'boy', 'was', 'on', 'his', 'back', 'with', 'his', 'feet', 'to', 'the', 'car.']"
108,00:10:39.055,00:10:40.723,"['The', 'girl....""']"
109,00:10:42.642,00:10:45.687,"['Would', 'you', 'read', 'that,', 'please?']"
110,00:10:46.896,00:10:49.649,"['""The', 'girl', 'was', 'on', 'her', 'right', 'side,', 'feet', 'to', 'the', 'west.']"
111,00:10:49.816,00:10:54.237,"['Fourth', 'of', 'July.', 'One,', 'girl', 'was', 'wearing', 'patterned', 'slacks.']"
112,00:10:54.404,00:10:59.325,"['The', 'boy', 'was', 'also', 'shot', 'in', 'the', 'knee.', 'Brand', 'name', 'of', 'ammo', 'was', 'Western.']"
113,00:10:59.492,00:11:01.077,"['Here', 'is', 'part', 'of', 'a', 'cipher.']"
114,00:11:01.244,00:11:03.329,"['The', 'other', 'two', 'parts', 'of', 'this', 'cipher...']"
115,00:11:03.496,00:11:07.750,"['...are', 'being', 'mailed', 'to', 'the', 'editors', 'of', 'the', 'Vallejo', 'Times', 'and', 'S.F.', 'Examiner.']"
116,00:11:07.917,00:11:11.588,"['I', 'want', 'you', 'to', 'print', 'this', 'cipher', 'on', 'the', 'front', 'page', 'of', 'your', 'paper.']"
117,00:11:11.754,00:11:14.257,"['In', 'this', 'cipher', 'is', 'my', ""'idenity.'""]"
118,00:11:14.424,00:11:17.135,"['If', 'you', 'do', 'not', 'print', 'this', 'cipher', 'by', 'the', 'afternoon', 'of', 'Fri.--""']"
119,00:11:17.302,00:11:22.932,"['F-R-Y.', '""--1st', 'of', 'Aug.', ""'69,"", 'I', 'will', 'go', 'on', 'a', 'kill', 'rampage', 'Fri.', 'night.']"
120,00:11:23.099,00:11:27.145,"['I', 'will', 'cruise', 'around', 'all', 'weekend', 'killing', 'lone', 'people', 'in', 'the', 'night...']"
121,00:11:27.312,00:11:32.609,"['...then', 'move', 'on', 'to', 'kill', 'again', 'until', 'I', 'end', 'up', 'with', 'a', 'dozen', 'people', 'over', 'the', 'weekend.""']"
122,00:11:32.775,00:11:34.736,"[""It's"", 'unsigned', 'except', 'for', 'a', 'symbol.']"
123,00:11:36.321,00:11:40.366,"['Is', 'it', 'me,', 'or', 'does', 'that', 'look', 'like', 'a', 'gunsight?']"
124,00:11:41.242,00:11:44.621,"[""Today's"", 'August', '1st.', 'He', 'wants', 'his', 'code', 'in', 'the', 'afternoon', 'edition.']"
125,00:11:44.787,00:11:48.124,"['If', 'the', 'Examiner', ""doesn't"", 'have', 'the', 'balls', 'to', 'run', 'it,', 'we', 'scoop', 'the', 'Bay.']"
126,00:11:48.291,00:11:51.544,"['-This', 'is', 'about', 'shooting', 'people.', '-Not', 'running', 'this', 'might', 'make', 'him.']"
127,00:11:51.710,00:11:54.380,"['If', 'we', 'run', 'it,', 'we', 'might', 'be', 'setting', 'a', 'dangerous', 'precedent.']"
128,00:11:54.547,00:11:55.632,"['AL:', ""It's"", 'newsworthy.']"
129,00:11:55.798,00:11:59.552,"[""We're"", 'giving', 'some', 'sick', 'bastard', 'a', 'soapbox.', 'What', 'does', 'that', 'say', 'to', 'people?']"
130,00:11:59.718,00:12:02.222,"['Back', 'up.', 'Is', 'this', 'Vallejo', 'story', 'true?', 'Do', 'we', 'know', 'that?']"
131,00:12:02.388,00:12:05.683,"['-Paul?', '-What?', 'I', 'cover', 'crime', 'in', 'Vallejo?']"
132,00:12:07.143,00:12:11.231,"['-I', 'cover', 'crime', 'in', 'Vallejo.', 'Ten', 'minutes.', ""-Let's"", 'shoot', 'the', 'code', 'and', 'call', 'S.F.P.D.']"
133,00:12:11.397,00:12:14.776,"['If', 'it', 'turns', 'out', 'to', 'be', 'real,', 'at', 'least', ""we'll"", 'have', 'the', 'material.']"
134,00:12:15.360,00:12:16.778,"['All', 'right.']"
135,00:12:17.612,00:12:19.948,"['Graysmith,', ""don't"", 'you', 'have', 'that', 'cartoon', 'to', 'finish?']"
136,00:12:20.114,00:12:21.366,"['Oh,', 'yeah.']"
137,00:12:27.538,00:12:30.041,"['This', 'is', 'Paul', 'Avery', 'from', 'the', 'San', 'Francisco', 'Chronicle.']"
138,00:12:30.208,00:12:33.503,"[""I'm"", 'looking', 'for', 'someone', 'to', 'shed', 'some', 'light', 'on', 'a', 'letter', 'we', 'received.']"
139,00:12:34.087,00:12:36.047,"['-Thank', 'you.', '-Sergeant', 'Mulanax.']"
140,00:12:36.214,00:12:38.883,"['PAUL:', 'Sergeant,', 'Paul', 'Avery', 'from', 'the', 'San', 'Francisco', 'Chronicle.']"
141,00:12:39.050,00:12:42.470,"['I', 'wanted', 'to', 'check', 'if', 'you', 'had', 'an', 'unsolved', 'firearm', 'homicide', 'on', 'Christmas...']"
142,00:12:42.637,00:12:44.514,"['...and', 'maybe', 'one', 'on', 'July', '4th?']"
143,00:12:44.681,00:12:47.766,"['Shit.', 'You', 'guys', 'got', 'one', 'too?']"
144,00:12:48.977,00:12:51.646,"['Confirmed.', 'V.P.D.,', 'they', 'confirmed', 'the', 'shootings.']"
145,00:12:51.813,00:12:54.816,"[""Al's"", 'on', 'the', 'phone', 'with', 'the', 'Examiner.', 'They', 'got', 'a', 'different', 'code.']"
146,00:12:54.983,00:12:57.819,"['So', 'did', 'Times-Herald.', 'Christmas,', 'two', 'teenagers', 'on', ""lovers'"", 'lane.']"
147,00:12:57.986,00:12:59.904,"['Both', 'DOA.', 'David', 'Faraday', 'and', 'Betty', 'Jensen.']"
148,00:13:00.071,00:13:03.533,"['July', '4th,', 'Darlene', 'Ferrin', 'and', 'Michael', 'Mag--', 'I', 'think', ""it's"", '""Mayhew.""']"
149,00:13:03.700,00:13:06.035,"['-Anyway,', 'he', 'lived,', 'she', ""didn't."", '-The', 'murder', 'weapon?']"
150,00:13:06.202,00:13:08.705,"['Ballistics,', 'everything', 'he', 'said', 'in', 'the', 'letters', 'match.']"
151,00:13:08.871,00:13:11.666,"['I', 'mean,', 'I', 'think', 'the', ""Times-Herald's"", 'gonna', 'go', 'with', 'it.']"
152,00:13:11.833,00:13:14.793,"['The', ""Examiner's"", 'going,', 'but', ""won't"", 'go', 'front', 'page.']"
153,00:13:14.961,00:13:16.296,"['I', 'say', ""let's"", 'go', 'front', 'page.']"
154,00:13:16.462,00:13:19.215,"['If', 'he', 'kills', '12', 'people,', ""it's"", 'not', 'our', 'fault.']"
155,00:13:19.382,00:13:20.883,"['CAROL:', 'Robert.']"
156,00:13:21.050,00:13:24.387,"['-We', 'need', 'the', 'cartoon.', '-Oh.', 'Oh.']"
157,00:13:24.554,00:13:27.432,"[""-You're"", 'not', 'finished?', '-No,', ""I'm"", 'finished,', 'Carol.', ""I'm"", 'finished.']"
158,00:13:27.598,00:13:29.225,"[""Thieriot's"", 'still', 'here.']"
159,00:13:29.392,00:13:30.852,['Really?']
160,00:13:31.436,00:13:34.397,"['The', 'first', 'edition', 'is', 'off', 'the', 'floor', 'in', '10,', 'Charles.']"
161,00:13:37.483,00:13:39.235,"['Give', 'us', 'a', 'sec.']"
162,00:13:42.030,00:13:43.448,"['CHARLES:', 'Okay,', 're-plate.']"
163,00:13:43.990,00:13:47.535,"[""We'll"", 'go', 'on', 'page....', 'Page', '4.']"
164,00:13:48.411,00:13:51.581,"['What', 'do', 'you', 'say,', '20', 'bucks', 'to', 'whoever', 'cracks', 'the', ""psycho's"", 'name?']"
165,00:13:51.748,00:13:53.708,"['He', ""won't"", 'give', 'his', 'name.']"
166,00:13:54.751,00:13:56.711,"[""Morti's?"", 'Anyone?']"
167,00:13:56.878,00:13:59.047,"[""-That's"", 'where', ""I'm"", 'heading.', 'MAN:', 'All', 'right.']"
170,00:14:25.490,00:14:28.451,"['ROBERT:', 'Put', 'those', 'on', 'my', 'desk.', 'Turn', 'on', 'the', 'light.']"
172,00:14:39.545,00:14:41.089,"['Grab', 'your', 'book.']"
