word,counts
park,35
here,32
will,28
people,26
so,23
can,23
oil,22
know,22
work,19
gorillas,17
when,15
going,14
just,14
many,13
see,13
very,13
how,12
then,11
now,11
army,10
other,10
only,10
also,9
fucking,9
company,9
give,9
even,9
things,9
died,8
think,8
working,8
money,8
got,8
really,8
region,8
congolese,7
war,7
want,7
stay,7
able,7
years,7
family,7
rebels,7
would,7
country,7
started,7
one,6
tell,6
better,6
weak,6
could,6
say,6
security,6
come,6
told,6
way,6
killed,6
where,6
always,6
hear,6
world,6
leave,6
lake,5
life,5
look,5
lose,5
days,5
lost,5
why,5
old,5
left,5
go,5
last,5
law,5
sector,5
few,5
children,5
business,5
lot,5
start,5
away,5
much,5
must,5
well,5
good,5
wanted,5
kill,5
government,5
soldiers,5
area,5
need,4
ca,4
great,4
doing,4
hand,4
came,4
like,4
worth,4
concession,4
still,4
help,4
back,4
wrong,4
activities,4
find,4
little,4
father,4
night,4
station,4
mother,4
forest,4
all,4
hope,4
take,4
situation,4
manage,4
let,4
problem,4
resources,4
bit,4
heart,4
poachers,4
best,4
job,4
become,4
exploit,4
keep,3
especially,3
keeping,3
close,3
time,3
die,3
poaching,3
speak,3
make,3
exploitation,3
conflict,3
dangerous,3
conservation,3
lots,3
soon,3
cover,3
protect,3
thing,3
stronger,3
explore,3
should,3
end,3
playing,3
feel,3
big,3
british,3
important,3
front,3
fuck,3
full,3
role,3
rangers,3
management,3
operation,3
generation,3
bombs,3
bodies,3
ready,3
more,3
trying,3
morning,3
vowel,3
wants,3
as,3
armed,3
groups,3
almost,3
whole,3
ndeze,3
office,3
ago,3
accept,3
about,3
friend,3
minister,3
says,3
part,3
fighting,3
may,3
food,3
fleeing,3
checking,3
fishing,3
quite,3
paying,3
solution,2
respect,2
realize,2
put,2
primeval,2
far,2
grow,2
reason,2
rebel,2
exploration,2
fight,2
known,2
entered,2
had,2
half,2
psychology,2
hammer,2
secretly,2
land,2
happen,2
stand,2
happy,2
regard,2
feed,2
fast,2
environment,2
saying,2
sake,2
royal,2
issue,2
friends,2
information,2
extremely,2
shit,2
fail,2
journalist,2
force,2
simply,2
risk,2
right,2
focused,2
evacuation,2
gave,2
safety,2
protected,2
said,2
illegal,2
re,2
justify,2
given,2
sending,2
huge,2
gone,2
follow,2
heard,2
parks,2
there,2
belgian,2
change,2
town,2
charge,2
child,2
peace,2
became,2
too,2
together,2
coming,2
mama,2
times,2
community,2
villages,2
authorized,2
authorities,2
mountain,2
conditions,2
orders,2
asking,2
arrived,2
believe,2
past,2
months,2
by,2
military,2
met,2
members,2
meeting,2
university,2
miss,2
meet,2
moment,2
maybe,2
called,2
vehicles,2
monkey,2
capital,2
parents,2
care,2
carry,2
biologist,2
case,2
central,2
stayed,2
control,2
continue,2
sure,2
deal,2
long,2
local,2
living,2
depend,2
lives,2
suffering,2
worried,2
line,2
difficult,2
difficulties,2
population,2
position,2
dollars,2
done,2
actually,2
yesterday,2
yet,2
looking,2
breakfast,2
animal,2
ambush,2
am,2
thanks,2
natural,2
day,2
team,2
wildlife,2
telling,2
created,2
cut,2
name,2
animals,2
alive,2
talk,2
went,2
once,1
optimistic,1
opposite,1
operating,1
recolonize,1
rather,1
order,1
number,1
real,1
recent,1
react,1
read,1
obliged,1
opened,1
obviously,1
receives,1
rebuilding,1
rebuild,1
okay,1
offering,1
official,1
reality,1
powerful,1
ranger,1
ore,1
production,1
person,1
personally,1
place,1
play,1
producer,1
