num,start,end,script
10,00:02:06.668,00:02:11.172,"['ARE', 'YOU', 'HERE', 'TO', 'KILL', 'ME?']"
11,00:02:17.888,00:02:21.182,"['I', 'KNOW', 'WHAT', 'THIS', 'IS.']"
12,00:02:21.224,00:02:23.852,"[""I'VE"", 'SEEN', 'ONE', 'BEFORE...']"
14,00:02:25.104,00:02:28.065,"['...MANY,', 'MANY', 'YEARS', 'AGO.']"
15,00:02:28.107,00:02:33.570,"['IT', 'BELONGED', 'TO', 'A', 'MAN', 'I', 'MET']"
16,00:02:28.107,00:02:33.570,"['IN', 'A', 'HALF-REMEMBERED', 'DREAM.']"
17,00:02:35.697,00:02:40.661,"['A', 'MAN', 'POSSESSED']"
18,00:02:35.697,00:02:40.661,"['OF', 'SOME', 'RADICAL', 'NOTIONS.']"
19,00:02:43.831,00:02:46.834,"['Cobb:', 'WHAT', 'IS']"
20,00:02:43.831,00:02:46.834,"['THE', 'MOST', 'RESILIENT', 'PARASITE?']"
21,00:02:46.875,00:02:49.419,"['A', 'BACTERIA?']"
22,00:02:49.461,00:02:51.588,"['A', 'VIRUS?']"
23,00:02:51.630,00:02:53.256,"['AN', 'INTESTINAL', 'WORM?']"
24,00:02:53.298,00:02:56.468,"['UH...WHAT', 'MR.', 'COBB']"
25,00:02:53.298,00:02:56.468,"['IS', 'TRYING', 'TO', 'SAY', '--']"
26,00:02:56.510,00:02:57.845,"['AN', 'IDEA.']"
27,00:02:58.846,00:03:00.848,['RESILIENT.']
28,00:02:58.846,00:03:00.848,"['HIGHLY', 'CONTAGIOUS.']"
29,00:03:00.889,00:03:03.642,"['ONCE', 'AN', 'IDEA', 'HAS', 'TAKEN', 'HOLD']"
30,00:03:00.889,00:03:03.642,"['OF', 'THE', 'BRAIN,']"
31,00:03:03.684,00:03:05.894,"[""IT'S"", 'ALMOST', 'IMPOSSIBLE']"
32,00:03:03.684,00:03:05.894,"['TO', 'ERADICATE.']"
33,00:03:05.936,00:03:08.856,"['AN', 'IDEA', 'THAT', 'IS', 'FULLY', 'FORMED,']"
34,00:03:05.936,00:03:08.856,"['FULLY', 'UNDERSTOOD', '--']"
35,00:03:08.897,00:03:10.065,"['THAT', 'STICKS.']"
36,00:03:10.107,00:03:12.026,"['RIGHT', 'IN', 'THERE', 'SOMEWHERE.']"
37,00:03:12.067,00:03:13.610,"['FOR', 'SOMEONE', 'LIKE', 'YOU']"
38,00:03:12.067,00:03:13.610,"['TO', 'STEAL?']"
39,00:03:13.652,00:03:14.903,['YES.']
40,00:03:13.652,00:03:14.903,"['IN', 'THE', 'DREAM', 'STATE,']"
41,00:03:14.945,00:03:16.822,"['YOUR', 'CONSCIOUS', 'DEFENSES']"
42,00:03:14.945,00:03:16.822,"['ARE', 'LOWERED,']"
43,00:03:16.864,00:03:19.282,"['AND', 'THAT', 'MAKES', 'YOUR', 'THOUGHTS']"
44,00:03:16.864,00:03:19.282,"['VULNERABLE', 'TO', 'THEFT.']"
45,00:03:19.324,00:03:20.826,"[""IT'S"", 'CALLED', 'EXTRACTION.']"
46,00:03:20.868,00:03:23.411,"['MR.', 'SAITO,']"
47,00:03:20.868,00:03:23.411,"['WE', 'CAN', 'TRAIN', 'YOUR', 'SUBCONSCIOUS']"
48,00:03:23.453,00:03:25.122,"['TO', 'DEFEND', 'ITSELF']"
49,00:03:25.164,00:03:27.041,"['FROM', 'EVEN']"
50,00:03:25.164,00:03:27.041,"['THE', 'MOST', 'SKILLED', 'EXTRACTOR.']"
51,00:03:27.082,00:03:28.583,"['HOW', 'CAN', 'YOU', 'DO', 'THAT?']"
52,00:03:28.625,00:03:31.086,"['BECAUSE', 'I', 'AM']"
53,00:03:28.625,00:03:31.086,"['THE', 'MOST', 'SKILLED', 'EXTRACTOR.']"
54,00:03:31.128,00:03:34.006,"['I', 'KNOW', 'HOW', 'TO', 'SEARCH', 'YOUR', 'MIND']"
55,00:03:31.128,00:03:34.006,"['AND', 'FIND', 'YOUR', 'SECRETS.']"
56,00:03:34.048,00:03:35.215,"['I', 'KNOW', 'THE', 'TRICKS.']"
57,00:03:35.256,00:03:37.258,"['AND', 'I', 'CAN', 'TEACH', 'THEM']"
58,00:03:35.256,00:03:37.258,"['TO', 'YOU,']"
59,00:03:37.300,00:03:38.593,"['SO', 'THAT', 'EVEN']"
