title,level_1,level_2,level_3,level_4,level_5,level_6,WPS_mean,WPS_std,WPS_min,WPS_max,WPS_mean_nlln,level_score,wps_score,final_score
13TH,0.609863289328678,0.7630387104381956,0.6118986762554289,0.8469817692904082,0.3773846423148709,0.4269963936042441,2.9619731318275813,0.7939549853728156,1.0655301012253595,5.9970014992503735,0.5167590405651215,11.808465389332806,2.067036162260486,13.875501551593292
About.Time,0.374061013109282,0.1746187256636699,0.1476626173716492,0.2101249215672697,0.1869899836316957,0.0948852253196084,2.182928247040382,1.0945440268044817,0.5034401745259272,6.08,0.0817379982335878,3.511047272896777,0.3269519929343512,3.8379992658311286
Arthur.Christmas,0.3258796259022689,0.1548208302751715,0.1983706429973608,0.8274174642563383,0.4481854304533963,0.400895537906741,2.156860271747184,0.925752334001934,0.5102040816326531,5.2631578947368425,0.0671815612362288,9.186603452177476,0.2687262449449152,9.45532969712239
Baby.Driver,0.3308020180009398,0.123976028468989,0.2548573808744853,0.441517564050297,0.1506325757561973,0.356590704938701,2.833973976945636,1.2497040481625006,0.574052812858783,10.657193605683837,0.445283921657808,6.002103582176755,1.781135686631232,7.7832392688079866
Bad.Boys,0.4733842830349508,0.2024401814910024,0.2852864022057894,0.5449601805532429,0.4108224099364483,0.3200871826493884,2.5074422830590275,1.155208751212932,0.5386479935362241,7.052186177715092,0.2629476267886942,7.8885997204258675,1.0517905071547768,8.940390227580645
Bee.Movie,0.4740710095865815,0.3642821083346447,0.3706506442342971,0.558443416700945,0.270132595824456,0.6485185114347144,2.617451635833877,1.1438767491268855,0.5155968032998195,6.216696269982239,0.3243771852709435,9.790134873493109,1.297508741083774,11.087643614576884
Ben.Platt.Live.from.Radio.City.Music.Hall,0.0984721186011239,0.0,0.0090143664440591,0.0074440369264109,0.0659805477331461,0.1500515588785929,3.827371264179285,1.1112267038672807,1.1415525114155252,6.657789613848203,1.0,1.3855034575762326,4.0,5.385503457576233
Bo.Burnham_.Inside,0.0585524557723026,0.0545817871802923,0.0,0.0,0.0460401385284985,0.0781171151068137,2.7634714320651854,0.9688972667240624,0.6775354647469829,5.289139633286318,0.4059150853303647,0.8666194134162619,1.6236603413214588,2.4902797547377205
Bo.Burnham_.Make.Happy,0.223801689460681,0.1126703010503644,0.171000163480272,0.197196352493989,0.3032257131104707,0.3230770632897681,3.410114834639913,1.2341549702143548,0.7733952049497294,7.380073800738008,0.7670027357315442,5.205519137269144,3.068010942926177,8.273530080195322
Chasing.Coral,0.4386788481211822,0.2662343836874293,0.5022269009745526,0.4132895411519847,0.2067941224286856,0.2756246599495778,3.127005483938388,0.8186911491612229,0.7784524365561264,7.194244604316548,0.6089136098789016,6.818705054868532,2.4356544395156066,9.25435949438414
Constantine,0.1139222116219382,0.0743822739715298,0.1056551419925241,0.117042984169058,0.1484821213891133,0.1180981243949261,2.20827999035105,0.8923974921977383,0.5047955577990914,5.275779376498801,0.0958944891050231,2.498823475533925,0.3835779564200924,2.882401431954017
Dave.Chappelle_.Sticks.&.Stones,0.5074542789424221,0.2364639857490119,0.3291694530128666,0.3814474282396285,0.4204064046776726,0.4620658577509267,3.384967361966186,1.0099658181888416,0.9990009990009991,6.1349693251533735,0.7529603102074788,8.368107492331482,3.011841240829915,11.379948733161397
Dave.Chappelle_.Sticks._.Stones,0.5575069577008365,0.2364639857490119,0.3361553531521886,0.3195310710275763,0.368446718403826,0.4620658577509267,3.384967361966186,1.0099658181888416,0.9990009990009991,6.1349693251533735,0.7529603102074788,7.931654011290421,3.011841240829915,10.943495252120336
David.Attenborough_.A.Life.on.Our.Planet,0.3551552378596314,0.4424799805826378,0.469376173460743,0.5088116331158218,0.1578069356600861,0.2610842831241425,2.268698037553482,0.5363886491387484,0.982511298879937,5.326231691078561,0.1296321111379528,7.039030628915709,0.5185284445518112,7.55755907346752
Disclosure,0.5669804480656091,0.3133242469095974,0.4691111286334971,0.5872365955151505,0.4248476529642704,0.8450409949201183,3.173665403596692,0.9110191436450372,0.9049773755656108,6.45557946510913,0.6349686514833471,12.14439294418796,2.5398746059333885,14.684267550121348
Dolittle,0.2742937101805959,0.2036735206798242,0.1915184714384723,0.4501709745632902,0.210208090912564,0.2849262938521985,2.84114594877296,1.0103110876284729,0.5739063894911364,6.393180607352158,0.4492887726244466,5.817478281784832,1.7971550904977864,7.6146333722826185
Dracula.Untold,0.0819784935612044,0.0767074396870062,0.107382984755597,0.2576428294659836,0.0616900180602164,0.0,2.2914669047308003,0.79174095879467,0.6851661527920521,4.72212132219397,0.1423463160902012,1.8965637353670244,0.5693852643608048,2.4659489997278294
Enola.Holmes,0.2657595872385909,0.1964628018039504,0.1608484038374395,0.3144213489602484,0.1729031905642528,0.1628282809920659,3.2634910164364306,0.951268039377534,0.5106303964348714,6.191950464396284,0.6851275479585942,4.240401436973463,2.740510191834377,6.98091162880784
FYRE_.The.Greatest.Party.That.Never.Happened,0.8249758585535609,0.5027058453146568,0.4093602140978362,0.5425572585518688,0.3095540919004279,0.5539690247446902,3.310124238081864,0.8412422744135732,0.9789525208027408,6.711409395973154,0.7111676813111356,10.100281833654138,2.8446707252445425,12.944952558898681
Heroin(e),0.5464849963072608,0.3410602756585522,0.2579526351988846,0.5845670803843313,0.1520099522408976,0.2440261275261279,3.4737834668234213,1.1220021475078503,0.5577244841048522,7.052186177715093,0.802555494342954,6.5649383011196,3.210221977371816,9.775160278491416
