Word,oxford_level,oxford_version,lexile_grade,lexile_category,awsl,toefl,tsl,bsl,ngsl_freq,ngsl_sp_freq,naver_priority,lemmetized,proper_noun,word_level,camb_level,category
industry,A2,3000,3,social_studies,Y,N,N,N,A1,A1,2.0,True,False,1,B2,social_studies
ankle,A2,3000,0,NN,N,N,N,N,B1,B1,2.0,True,False,1,B1,NN
book,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B1,NN
eight,A1,3000,0,NN,Y,Y,N,N,A3,A3,2.0,True,False,1,A1,NN
wash,A1,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,A1,NN
wash-up,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A1,NN
stop,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B1,NN
washing,A2,3000,0,NN,N,N,N,N,NN,NN,2.0,True,False,1,NN,NN
store,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B2,NN
eighteen,A1,3000,0,NN,N,Y,N,N,A3,A3,2.0,True,False,1,A1,NN
pound,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B2,NN
crowded,A2,3000,0,NN,N,N,N,N,NN,NN,2.0,False,False,1,A2,NN
storm,A2,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,A2,NN
potato,A1,3000,0,NN,N,N,N,N,A3,A3,2.0,True,False,1,A1,NN
story,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,C2,NN
eighty,A1,3000,0,NN,N,Y,N,N,A3,A3,2.0,True,False,1,A2,NN
animal,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B2,NN
stove,A2,3000,0,NN,N,Y,N,N,B1,B1,2.0,True,False,1,A2,NN
straight,A2,3000,0,NN,Y,N,N,N,A2,A1,2.0,True,False,1,B2,NN
cross,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,C2,NN
poster,A2,3000,0,NN,N,Y,Y,Y,A4,A4,1.0,True,False,1,A2,NN
author,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B1,NN
crowd,A2,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,C1,NN
stone,A2,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,B1,NN
two,A1,3000,0,NN,Y,N,N,N,A3,A3,2.0,True,False,1,A1,NN
post,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B1,NN
typical,A2,3000,5,general,Y,N,N,N,A2,A2,2.0,True,False,1,B1,general
curly,A2,3000,0,NN,N,N,N,N,B2,B2,2.0,True,False,1,B1,NN
forget,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B1,NN
beef,A2,3000,0,NN,N,Y,N,Y,B1,A4,2.0,True,False,1,B1,NN
result,A1,3000,2,general,Y,N,N,N,A1,A1,2.0,True,False,1,B1,general
body,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,C2,NN
forest,A2,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,A2,NN
shape,A2,3000,1,general,Y,N,N,N,A1,A2,2.0,True,False,1,C2,general
foreign,A2,3000,3,social_studies,Y,N,N,N,A1,A1,2.0,True,False,1,B2,social_studies
follow,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,C1,NN
egg,A1,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,B2,NN
cup,A1,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,B1,NN
improve,A1,3000,3,general,Y,N,N,N,A1,A1,2.0,True,False,1,A2,general
still,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,C2,NN
we,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B1,NN
type,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,C2,NN
culture,A1,3000,1,social_studies,Y,N,N,N,A1,A1,2.0,True,False,1,B1,social_studies
power,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,C1,NN
in,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B2,NN
bedroom,A1,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,A1,NN
shake,A2,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,C2,NN
boil,A2,3000,2,science,N,Y,N,N,A4,A4,2.0,True,False,1,B1,science
stomach,A2,3000,0,NN,N,N,N,N,A3,A3,2.0,True,False,1,A2,NN
cry,A2,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,C2,NN
watch,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B2,NN
angry,A1,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,A2,NN
ancient,A2,3000,0,NN,Y,N,N,N,A2,A3,2.0,True,False,1,B1,NN
pop,A2,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,C2,NN
poor,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B2,NN
pool,A1,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,B2,NN
bed,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,C2,NN
credit-card,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A1,NN
following,A2,3000,0,NN,N,N,N,N,NN,NN,2.0,True,False,1,B2,NN
become,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,NN,NN
independent,A2,3000,1,general,Y,N,N,N,A2,A1,2.0,True,False,1,B2,general
street,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A1,NN
bone,A2,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,B1,NN
foot,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B1,NN
criminal,A2,3000,5,social_studies,N,N,N,N,A2,A2,2.0,True,False,1,B2,social_studies
crime,A2,3000,0,NN,N,N,N,N,A2,A1,2.0,True,False,1,B1,csi
wave,A2,3000,1,science,Y,N,N,N,A2,A2,2.0,True,False,1,C2,science
individual,A2,3000,4,general,Y,N,N,N,A1,A1,2.0,True,False,1,C2,general
user,A2,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,B1,NN
usual,A2,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,B1,NN
food,A1,3000,0,NN,N,N,N,N,A1,A1,2.0,True,False,1,A1,NN
way,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,C2,NN
pollution,A2,3000,2,science,N,N,N,N,A3,A3,2.0,True,False,1,B1,science
and,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B1,NN
tv,A1,3000,0,NN,N,Y,N,N,B2,B2,2.0,True,,1,A1,NN
stress,A2,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,C1,NN
twelve,A1,3000,0,NN,Y,Y,N,N,A3,A3,2.0,True,False,1,A1,NN
popular,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,C2,NN
population,A2,3000,0,NN,N,N,N,N,A1,A1,2.0,True,False,1,B2,NN
include,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A2,NN
included,A2,3000,0,NN,N,N,N,N,NN,NN,0.0,False,False,1,NN,NN
credit,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B2,NN
including,A2,3000,0,NN,N,N,N,N,NN,NN,2.0,False,False,1,A2,NN
possible,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B1,NN
possibility,A2,3000,0,NN,N,N,N,N,A1,A2,2.0,True,False,1,B2,NN
strange,A2,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,B1,NN
practice,A1,3000,0,NN,N,N,N,N,A1,A1,2.0,True,False,1,C2,NN
possession,A2,3000,3,social_studies,N,N,N,N,A3,A3,2.0,True,False,1,C2,social_studies
twin,A2,3000,0,NN,N,N,N,N,A3,A3,2.0,True,False,1,B1,NN
either,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,False,False,1,B1,NN
positive,A1,3000,4,general,Y,N,N,N,A1,A1,2.0,True,False,1,C2,general
position,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B2,NN
water,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,C2,NN
for,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,False,False,1,C1,NN
polite,A2,3000,0,NN,N,Y,Y,N,B1,B1,2.0,True,False,1,A2,NN
strategy,A2,3000,1,general,Y,N,N,N,A1,A2,2.0,True,False,1,B2,general
usually,A1,3000,0,NN,N,N,N,N,A1,A1,2.0,False,False,1,A2,NN
increase,A2,3000,4,general,Y,N,N,N,A1,A1,2.0,True,False,1,B2,general
incredible,A2,3000,0,NN,Y,Y,N,N,A3,A3,1.0,True,False,1,B2,NN
twice,A1,3000,0,NN,N,N,N,N,A2,A2,2.0,False,False,1,A2,NN
twenty,A1,3000,0,NN,Y,N,N,N,A3,A3,2.0,True,False,1,A1,NN
football,A1,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,A2,NN
for-example,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A1,NN
continue,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B1,NN
warm,A1,3000,0,NN,N,N,N,N,A2,A1,2.0,True,False,1,B2,NN
impossible,A2,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,C2,NN
fourteen,A1,3000,0,NN,N,Y,N,N,A3,A3,2.0,True,False,1,A1,NN
wake,A1,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,NN,NN
dead,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,C2,NN
price,A1,3000,0,NN,N,N,N,N,A1,A1,2.0,True,False,1,C1,NN
stamp,A2,3000,0,NN,N,N,N,N,A3,A3,2.0,True,False,1,C2,NN
day,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A2,NN
walk,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,C1,NN
education,A2,3000,3,social_studies,N,N,N,N,A1,A1,2.0,True,False,1,B1,social_studies
stand,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,C2,NN
prevent,A2,3000,4,general,Y,N,N,N,A2,A2,2.0,True,False,1,B1,general
i,A1,3000,0,NN,Y,N,N,N,A1,A1,0.0,True,False,1,A1,NN
deal,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B2,NN
daughter,A1,3000,0,NN,N,N,N,N,A1,A1,2.0,True,False,1,A1,NN
data,A2,3000,1,math,Y,N,N,N,A1,A1,2.0,True,False,1,B2,math
four,A1,3000,0,NN,Y,N,N,N,A3,A3,2.0,True,False,1,A1,NN
blouse,NN,0,0,NN,N,N,N,N,B2,B3,1.0,True,False,1,A1,NN
pretty,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B1,NN
ice,A1,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,A2,NN
ice-cream,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A1,NN
blow,A2,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,C2,NN
wall,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A1,NN
dark,A1,3000,0,NN,Y,N,N,N,A1,A2,2.0,True,False,1,C1,NN
effect,A2,3000,2,general,Y,N,N,N,A1,A1,2.0,True,False,1,B1,general
forward,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,C1,NN
date,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,C1,NN
idea,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,C1,NN
waitress,NN,0,0,NN,N,N,Y,N,B2,B2,1.0,True,False,1,A1,NN
dear,A1,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,B2,NN
decision,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B1,NN
hurt,A2,3000,0,NN,Y,N,N,N,A2,A1,2.0,True,False,1,B1,NN
attractive,A2,3000,0,NN,N,N,N,N,A2,A3,2.0,False,False,1,B2,NN
husband,A1,3000,0,NN,N,N,N,N,A1,A1,2.0,True,False,1,NN,NN
decide,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,C2,NN
blond,A1,3000,0,NN,N,N,N,N,B2,B2,2.0,True,False,1,A2,NN
product,A1,3000,2,math,Y,N,N,N,A1,A1,2.0,True,False,1,B1,math
she,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A1,NN
produce,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,C2,NN
process,A2,3000,2,general,Y,N,N,N,A1,A1,0.0,True,False,1,B2,general
blood,A2,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,C2,NN
waiter,A1,3000,0,NN,N,Y,Y,N,B1,B2,2.0,True,False,1,A1,NN
december,A1,3000,0,NN,N,Y,N,N,A3,NN,2.0,True,True,1,A1,NN
probably,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A2,NN
prize,A2,3000,0,NN,Y,N,N,N,A3,A3,2.0,True,False,1,A2,NN
prison,A2,3000,4,social_studies,N,N,N,N,A2,A1,2.0,True,False,1,B1,social_studies
stage,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B2,NN
before,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,False,False,1,C2,NN
printer,A2,3000,0,NN,N,N,N,N,A3,A3,2.0,True,False,1,A2,NN
print,A2,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,C2,NN
wait,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,C1,NN
stair,A2,3000,0,NN,N,N,N,N,A3,A3,2.0,True,False,1,NN,NN
fourth,A1,3000,0,NN,N,Y,N,N,NN,NN,2.0,True,False,1,A2,NN
death,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B1,NN
problem,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A1,NN
ideal,A2,3000,0,NN,Y,N,N,N,A2,A3,2.0,True,False,1,B2,NN
star,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,C1,NN
forty,A1,3000,0,NN,N,Y,N,N,A3,A3,2.0,True,False,1,A2,NN
vacation,A1,3000,0,NN,N,Y,Y,Y,A4,A4,2.0,True,False,1,A1,NN
immediately,A2,3000,0,NN,N,N,N,N,A1,A2,2.0,False,False,1,C1,NN
beer,A1,3000,0,NN,N,N,N,N,A3,A2,2.0,True,False,1,A1,NN
stay,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B1,NN
rest,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B1,NN
steal,A2,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,A2,NN
cycle,A2,3000,1,science,Y,N,N,N,A2,A2,2.0,True,False,1,B2,science
prefer,A1,3000,0,NN,Y,N,N,N,A1,A2,2.0,True,False,1,A2,NN
answer,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B1,NN
restaurant,A1,3000,0,NN,N,N,N,N,A1,A2,2.0,True,False,1,A1,NN
share,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,C2,NN
imagine,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B2,NN
another,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,False,False,1,A2,NN
board,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,C1,NN
formal,A2,3000,0,NN,Y,N,N,N,A2,A3,2.0,True,False,1,C1,NN
cut,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,C1,NN
customer,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A2,NN
boat,A1,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,A1,NN
form,A1,3000,2,general,Y,N,N,N,A1,A1,2.0,True,False,1,C2,general
weak,A2,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,C1,NN
step,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B2,NN
important,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B1,NN
fork,A2,3000,0,NN,N,N,Y,N,B1,B1,2.0,True,False,1,A2,NN
august,A1,3000,0,NN,N,Y,N,N,A3,A3,0.0,True,False,1,A1,NN
predict,A2,3000,1,general,Y,N,N,N,A2,A2,2.0,True,False,1,B1,general
university,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A1,NN
station,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B1,NN
image,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,C2,NN
president,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A2,NN
identify,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B2,NN
dangerous,A1,3000,0,NN,N,N,N,N,A2,A2,2.0,False,False,1,A2,NN
danger,A2,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,B1,NN
dancing,A1,3000,0,NN,N,N,N,N,NN,NN,2.0,True,False,1,A1,NN
dancer,A1,3000,0,NN,N,Y,N,N,B1,B1,2.0,True,False,1,A2,NN
audience,A2,3000,4,general,Y,N,N,N,A2,A1,2.0,True,False,1,B2,general
present,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,C2,NN
if,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B2,NN
blue,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,C2,NN
umbrella,A1,3000,0,NN,N,N,Y,N,B1,B1,2.0,True,False,1,A2,NN
dance,A1,3000,0,NN,N,N,N,N,A1,A2,2.0,True,False,1,B1,NN
fortunately,A2,3000,0,NN,N,Y,Y,N,A4,B1,1.0,False,False,1,B1,NN
start,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,C2,NN
respond,A2,3000,0,NN,Y,N,N,N,A2,A1,2.0,True,False,1,B2,NN
ill,A2,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,C1,NN
daily,A2,3000,0,NN,N,N,N,N,A1,A2,2.0,True,False,1,A2,NN
illness,A2,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,B2,medical
want,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A1,NN
state,A2,3000,1,social_studies,Y,N,N,N,A1,A1,2.0,True,False,1,C1,social_studies
statement,A1,3000,3,general,N,N,N,N,A1,A1,2.0,True,False,1,C2,general
prepare,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A2,NN
response,A2,3000,3,general,Y,N,N,N,A1,A1,2.0,True,False,1,B2,general
war,A2,3000,1,social_studies,N,N,N,N,A1,A1,2.0,True,False,1,C2,social_studies
dad,A1,3000,0,NN,N,N,N,N,A2,A1,2.0,True,False,1,A1,NN
aunt,A1,3000,0,NN,N,N,N,N,A3,A3,2.0,True,False,1,A2,NN
policeman,A1,3000,0,NN,N,N,N,Y,A4,A4,2.0,True,False,1,A2,NN
create,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B1,NN
return,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,C1,NN
internet,A1,3000,0,NN,Y,N,Y,Y,C2,C2,2.0,True,False,1,NN,NN
piano,A1,3000,0,NN,N,N,N,N,A3,A3,2.0,True,False,1,A2,NN
flat,A2,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,C2,NN
what,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B1,NN
always,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B2,NN
physics,A2,3000,6,science,Y,Y,Y,Y,A4,A4,2.0,True,False,1,A2,science
bowl,A2,3000,0,NN,N,N,N,N,A3,A2,2.0,True,False,1,A2,NN
tuesday,A1,3000,0,NN,Y,Y,N,N,NN,NN,2.0,True,False,1,A1,NN
physical,A2,3000,2,science,Y,N,N,N,A2,A2,2.0,True,False,1,C2,science
box,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A2,NN
control,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,C1,NN
pick,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B1,NN
phrase,A1,3000,3,general,N,N,N,N,A2,A2,2.0,True,False,1,B1,general
right,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,C2,NN
email,A1,3000,0,NN,Y,N,N,N,A2,A1,2.0,True,False,1,NN,NN
ring,A2,3000,0,NN,Y,N,N,N,A1,A1,0.0,True,False,1,B2,NN
interview,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B1,NN
photograph,A1,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,B2,NN
although,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,False,False,1,B1,NN
boy,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A1,NN
rise,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B2,NN
alternative,A2,3000,5,general,Y,N,N,N,A2,A2,2.0,True,False,1,B2,general
photo,A1,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,A1,NN
into,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,False,False,1,B1,NN
wheel,A2,3000,0,NN,Y,N,N,N,A2,A3,2.0,True,False,1,A2,NN
average,A2,3000,3,general,Y,N,N,N,A1,A1,2.0,True,False,1,C1,general
international,A2,3000,3,social_studies,Y,N,N,N,A1,A1,2.0,True,False,1,A2,social_studies
bean,A2,3000,0,NN,N,Y,Y,N,B1,A4,1.0,True,False,1,A1,NN
rich,A1,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,B2,NN
cool,A1,3000,0,NN,Y,N,N,N,A2,A1,2.0,True,False,1,C2,NN
pink,A1,3000,0,NN,N,N,N,N,A3,A3,2.0,True,False,1,A2,NN
available,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A2,NN
cooking,A1,3000,0,NN,N,N,N,N,NN,NN,2.0,True,False,1,A2,NN
cookie,A2,3000,0,NN,N,Y,Y,N,B1,B1,2.0,True,False,1,C2,NN
pilot,A2,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,A2,NN
beard,NN,0,0,NN,N,N,N,N,B1,B1,2.0,True,False,1,A1,NN
interest,A1,3000,2,general,Y,N,N,N,A1,A1,2.0,True,False,1,C2,general
cook,A1,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,A2,NN
interested,A1,3000,0,NN,N,N,N,N,NN,NN,2.0,False,False,1,A2,NN
wet,A2,3000,0,NN,N,N,N,N,A3,A3,2.0,True,False,1,B1,NN
interesting,A1,3000,0,NN,N,N,N,N,NN,NN,2.0,False,False,1,A1,NN
ride,A1,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,B1,NN
pig,A1,3000,0,NN,N,N,N,N,A3,A3,2.0,True,False,1,A1,NN
summer,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A1,NN
piece,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B2,NN
bear,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,C2,NN
sun,A1,3000,0,NN,N,N,N,N,A2,A2,2.0,True,True,1,A1,NN
else,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A2,NN
picture,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,C1,NN
picnic,NN,0,0,NN,N,Y,Y,N,B1,B1,2.0,True,False,1,A1,NN
conversation,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A1,NN
amazing,A1,3000,0,NN,N,N,N,N,NN,NN,2.0,False,False,1,B1,NN
sunday,A1,3000,0,NN,N,Y,N,N,A3,NN,2.0,True,True,1,A1,NN
phone,A1,3000,0,NN,N,N,N,N,A1,A1,2.0,True,False,1,A1,NN
boyfriend,A1,3000,0,NN,N,N,N,N,A4,B1,2.0,True,False,1,A2,NN
introduce,A1,3000,0,NN,Y,N,N,N,A1,A2,2.0,True,False,1,C2,NN
when,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B2,NN
support,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,C2,NN
fish,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B1,NN
brain,A2,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,C1,NN
suppose,A2,3000,3,general,Y,N,N,N,A1,A1,2.0,True,False,1,C1,general
personality,A2,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,B2,NN
personal,A1,3000,0,NN,N,N,N,N,A1,A1,2.0,True,False,1,B1,NN
person,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A1,NN
serious,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B2,NN
allow,A2,3000,3,general,Y,N,N,N,A1,A1,2.0,True,False,1,C2,general
island,A1,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,A2,NN
award,A2,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,B2,NN
permission,A2,3000,0,NN,N,N,N,N,A3,A3,2.0,True,False,1,B1,NN
sure,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A2,NN
series,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B2,NN
it,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,C2,NN
away,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,C2,NN
which,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B2,NN
awesome,A1,3000,0,NN,N,N,N,N,B1,B1,0.0,False,False,1,C2,NN
while,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B2,NN
item,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B2,NN
period,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,B1,NN
its,A1,3000,0,NN,N,N,N,N,NN,NN,2.0,True,False,1,A1,NN
itself,A2,3000,0,NN,N,N,N,N,A1,A1,2.0,False,False,1,B1,NN
perhaps,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,False,False,1,A2,NN
jacket,A1,3000,0,NN,N,N,N,N,A3,A3,2.0,True,False,1,A1,NN
fishing,A2,3000,0,NN,N,N,N,N,NN,NN,2.0,True,False,1,A2,NN
rice,A1,3000,0,NN,N,N,N,N,A3,A3,2.0,True,False,1,A1,NN
road,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A1,NN
beach,A1,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,A1,NN
introduction,A2,3000,5,general,N,N,N,N,A2,A3,2.0,True,False,1,C1,general
similar,A1,3000,3,general,Y,N,N,N,A1,A1,2.0,True,False,1,B1,general
also,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,False,False,1,A1,NN
supermarket,A1,3000,0,NN,N,Y,Y,Y,A4,B1,2.0,True,False,1,A1,NN
already,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,False,False,1,B1,NN
invent,A2,3000,3,general,Y,N,N,N,A3,A3,2.0,True,False,1,B2,general
