num,start,end,script
111,00:05:40.125,00:05:43.416,"['That', 'boy', 'needs', 'a', 'wake-up', 'call,', 'Sergeant.', 'And', 'who', 'knows?']"
112,00:05:43.958,00:05:47.125,"['Someday', 'he', 'might', 'even', 'thank', 'me', 'for', 'it.']"
114,00:05:49.333,00:05:52.583,"['This', 'is', 'really', 'wonderful,', 'Father.', 'Thank', 'you', 'so', 'much.']"
115,00:05:52.666,00:05:54.375,"['This', 'is', 'great,', 'Dad.']"
116,00:05:54.458,00:05:56.083,"['Really,', 'really', 'great.']"
117,00:06:00.125,00:06:01.250,"['Thanks,', 'Dad!']"
119,00:06:02.833,00:06:03.708,"['Thank', 'you!']"
120,00:06:03.791,00:06:06.208,"['I', 'love', 'this', 'terrible', 'coach', 'ride.']"
121,00:06:06.291,00:06:07.541,"['Thank', 'you', 'so', 'much!']"
122,00:06:07.625,00:06:10.250,"['Thank', 'you.', 'Thank', 'you.', 'Thank', 'you.', 'Thank...']"
125,00:06:28.125,00:06:31.791,"['You', 'go', 'back', 'to', 'the', 'intersection.', 'You', 'make', 'a', 'left', 'at', 'the', 'dead', 'tree.']"
126,00:06:31.875,00:06:32.875,"[""You're"", 'welcome.']"
127,00:06:33.416,00:06:35.083,"['What?', 'No.', ""I'm"", 'not', 'lost.']"
128,00:06:35.166,00:06:36.625,"['Trust', 'me,', 'you', 'are.']"
130,00:06:39.458,00:06:41.625,"['Any', 'chance', 'you', 'might', 'actually', 'get', 'on', 'it', 'today?']"
131,00:06:43.166,00:06:44.833,"['What', 'was', 'that?']"
132,00:06:44.916,00:06:47.333,"['New', 'postman.', 'Smeerensburg.']"
133,00:06:47.416,00:06:49.750,"['Which', 'is', 'on', 'an', 'island,', 'which', 'is', 'surrounded', 'by', 'water,']"
134,00:06:49.833,00:06:52.083,"['which', 'I', 'need', 'a', 'boat', 'to', 'get', 'to,', 'which', 'you', 'have.']"
135,00:06:52.166,00:06:54.458,"['Are', 'we', 'starting', 'to', 'connect', 'the', 'dots?']"
138,00:07:04.041,00:07:05.916,"['Is', 'the', 'weather', 'always', 'like', 'this?']"
139,00:07:06.000,00:07:08.291,"['Eh.', ""We're"", 'having', 'a', 'bit', 'of', 'a', 'heat', 'wave.']"
140,00:07:12.125,00:07:13.125,['Huh?']
141,00:07:27.250,00:07:30.458,"['There', 'she', 'is.', 'Smeerensburg.']"
142,00:07:34.000,00:07:37.000,"['Charming,', 'huh?', 'Why,', 'you', 'should', 'see', 'it', 'in', 'the', 'spring.']"
143,00:07:37.083,00:07:40.166,"[""That's"", 'when', 'those', 'grays', 'really', 'pop.']"
145,00:07:48.666,00:07:50.416,"['What', 'happened', 'here?']"
146,00:07:50.500,00:07:54.958,"['Oh!', 'Uh,', 'colorful', 'local', 'traditions.', 'Quirky', 'folklore.', 'That', 'kind', 'of', 'thing.']"
147,00:07:55.041,00:07:58.500,"['All', 'part', 'of', 'this', 'quaint', ""town's"", 'vibrant', 'culture.']"
149,00:08:01.291,00:08:03.291,"['No,', 'no!', 'Why', 'you...']"
152,00:08:37.291,00:08:38.458,"['Where', 'is', 'everyone?']"
153,00:08:38.541,00:08:39.541,['Everyone?']
154,00:08:39.625,00:08:42.375,"['I', 'thought', 'there', 'would', 'be', 'some', 'sort', 'of', 'a', 'reception.']"
155,00:08:43.833,00:08:47.750,"['Oh!', 'Right.', 'Right,', 'the', 'reception.', 'Of', 'course,', 'the', 'reception.']"
156,00:08:47.833,00:08:48.833,"[""It's"", 'good', 'you', 'reminded', 'me.']"
157,00:08:48.916,00:08:53.041,"['You', 'just', 'ring', 'the', 'bell', 'over', 'there', 'and,', 'uh...', 'and', 'then', 'the', 'reception', 'will', 'start.']"
158,00:08:53.125,00:08:55.458,"['-The', 'bell?', '-Yep.', 'Give', 'it', 'a', 'go.']"
159,00:08:55.541,00:08:56.583,"['And', ""they'll"", 'come', 'out.']"
160,00:08:56.666,00:09:01.208,"['Why,', ""they'll"", 'have', 'a', 'band,', 'hors', ""d'oeuvres"", 'and,', 'uh...', 'and', 'the', 'key', 'to', 'the', 'city.']"
161,00:09:01.291,00:09:03.083,"['All', 'that', 'reception', 'stuff.']"
162,00:09:03.166,00:09:04.250,['Really?']
163,00:09:04.333,00:09:06.750,"['-Out', 'here?', '-Why,', 'of', 'course!']"
164,00:09:06.833,00:09:11.458,"['Well,', ""it's"", 'not', 'every', 'day', 'they', 'get', 'a', 'brand-new', 'postman', 'from', 'the', 'big', 'city.']"
167,00:09:19.750,00:09:20.916,['Huh?']
169,00:09:30.166,00:09:33.333,"[""What's"", 'happening?']"
175,00:09:46.000,00:09:48.583,"['Ow,', ""they're"", 'biting!', 'Ow,', 'get', 'off!', 'Get', 'off!', 'Get', 'off!']"
179,00:09:54.833,00:09:56.416,"['And', 'you', 'thought', 'they', 'forgot.']"
182,00:10:15.208,00:10:17.333,"['-Uh...', ""-What's"", 'going', 'on', 'out', 'here?']"
184,00:10:19.708,00:10:22.500,"['Look', ""who's"", 'finally', 'throwing', 'in', 'the', 'towel!']"
185,00:10:22.583,00:10:24.208,"['Throwing', 'in', 'the...', 'Us?']"
186,00:10:24.291,00:10:25.541,"['Ha!', ""That's"", 'rich!']"
187,00:10:25.625,00:10:29.291,"['Admit', 'it!', 'You', 'weaseled', 'out', 'and', 'rang', 'the', 'bell!']"
189,00:10:32.291,00:10:33.333,"[""Don't"", 'you', 'dare', 'raise', 'your', 'voice', 'at', 'me!']"
190,00:10:33.416,00:10:34.833,"['-Oh,', 'there', 'you', 'go!', '-You', 'rang', 'that', 'bell!']"
195,00:10:42.333,00:10:44.458,"['Huh.', ""What've"", 'you', 'got', 'there,', 'children?']"
197,00:10:46.791,00:10:48.875,"['Pumpkin,', 'show', 'Daddy', 'what', 'you', 'found.']"
200,00:10:52.541,00:10:53.458,['Mine.']
202,00:10:56.000,00:10:58.000,"['This', 'is', 'no', 'way', 'to', 'treat', 'a', 'person!']"
203,00:10:58.083,00:11:00.291,"['Certainly', 'not', 'this', 'person!']"
204,00:11:00.375,00:11:01.750,"['Just', 'one', 'second.', 'Let', 'me', 'just...']"
205,00:11:01.833,00:11:02.750,"['A', 'postman?']"
206,00:11:02.833,00:11:05.083,"['-Pfft.', 'Give', 'me', 'a', 'break.', '-When', 'will', 'they', 'learn?']"
207,00:11:05.166,00:11:07.958,"['Hey!', ""They've"", 'sent', 'us', 'another', 'postman!']"
209,00:11:11.666,00:11:13.291,"['All', 'right.', 'All', 'right.']"
210,00:11:13.375,00:11:16.041,"['You', ""don't"", 'know', 'who', 'I', 'am,', 'so', ""I'm"", 'gonna', 'let', 'this', 'one', 'slide.']"
211,00:11:16.125,00:11:19.000,"['Okay?', 'But', ""let's"", 'just', 'say', ""I'm"", 'not', 'really', 'a', 'postman.']"
212,00:11:19.083,00:11:22.250,"['Well,', 'I', 'am,', 'because', ""it's"", 'our', 'family', 'business.', 'My', ""father's"", 'a...']"
213,00:11:22.333,00:11:25.041,"[""-Don't"", 'get', 'me', 'started,', 'because', ""it's--"", '-Where', 'were', 'we?', 'Oh,', 'yeah.', 'Bell,', 'please!']"
220,00:11:43.166,00:11:44.125,"['All', 'right,', 'listen.']"
221,00:11:44.208,00:11:48.791,"[""Whoever's"", 'there,', 'I', 'warn', 'you,', 'you', 'do', 'not', 'want', 'to', 'mess', 'with', 'me.', 'Okay?']"
222,00:11:48.875,00:11:51.375,"['Holy', 'mackerel!', 'Oh,', 'the', 'smell!']"
223,00:11:51.458,00:11:54.125,"['Fresh', 'out', 'of', 'mackerel.', 'Only', 'herring', 'and', 'burbot', 'today.']"
226,00:12:00.750,00:12:01.666,['Oh.']
227,00:12:01.750,00:12:05.666,"['Uniform,', 'cold', 'sweat,', 'scared', 'stiff,', 'shaking', 'in', 'your', 'boots.']"
228,00:12:05.750,00:12:08.416,"['All', 'right,', ""I'm"", 'gonna', 'just', 'take', 'a', 'wild', 'guess', 'here.']"
229,00:12:08.500,00:12:11.125,"['You', 'are', 'the', 'latest', 'mailman,']"
230,00:12:11.208,00:12:14.416,"['and', 'the', 'ferryman', 'tricked', 'you', 'into', 'ringing', 'the', 'Battle', 'Bell.']"
231,00:12:14.500,00:12:17.833,"['The', 'Battle', 'Bell?', 'What', 'kind', 'of', 'a', 'town', 'has', 'a', 'Battle', 'Bell?']"
232,00:12:17.916,00:12:20.166,"['Can', 'we', 'open', 'a', 'window', 'in', 'here', 'or', 'something?', 'I', ""can't"", 'pretend', 'any--']"
234,00:12:22.458,00:12:24.916,"['home', 'of', 'the', ""world's"", 'finest', 'feuds.']"
235,00:12:25.500,00:12:26.333,['Feuds?']
237,00:12:28.166,00:12:30.666,"['the', 'Krums', 'versus', 'the', 'Ellingboes.']"
239,00:12:32.375,00:12:35.500,"['...are', 'you', 'gonna', 'buy', 'something,', 'or', 'are', 'you', 'just', 'here', 'to', 'chitchat?']"
240,00:12:36.041,00:12:36.875,['Wait.']
241,00:12:37.541,00:12:41.250,"[""Isn't"", 'this', 'a', 'school?', ""Shouldn't"", 'there', 'be', 'children', 'and', 'a', 'teacher?']"
242,00:12:41.333,00:12:44.166,"['Oh!', 'Yes!', 'Oh,', 'thank', 'you!', 'Thank', 'you!']"
243,00:12:44.250,00:12:46.500,"['I', 'knew', 'I', 'was', 'forgetting', 'something!', 'Children!']"
244,00:12:46.583,00:12:47.666,"['Thank', 'you!']"
245,00:12:48.416,00:12:49.333,"[""You're"", 'the', 'teacher?']"
246,00:12:49.416,00:12:50.750,"['Okay,', ""here's"", 'how', 'it', 'works.']"
247,00:12:50.833,00:12:53.416,"['I', 'sell', 'fish,', 'and', 'then', 'the', 'person', 'on', 'the', 'other', 'side', 'of', 'the', 'counter...']"
248,00:12:53.500,00:12:56.833,"['-That', 'would', 'be', 'you.', 'You', 'buy--', '-Holy', 'moly!', ""That's"", 'you?']"
249,00:12:57.500,00:12:58.958,"['What', 'happened?']"
250,00:12:59.041,00:13:01.166,"['-What', 'happened', 'was--', ""-That's..."", 'That', 'came', 'out', 'wrong.']"
251,00:13:01.250,00:13:02.291,"['I', 'took', 'a', 'teaching', 'job']"
252,00:13:02.375,00:13:05.375,"['at', 'a', 'place', 'where', 'people', ""don't"", 'send', 'their', 'kids', 'to', 'school!']"
255,00:13:09.291,00:13:13.125,"['So,', 'now', ""I'm"", 'reduced', 'to', 'doing', 'this', 'so', 'I', 'can', 'get', 'some', 'money']"
256,00:13:13.208,00:13:17.375,"['and', 'start', 'fresh', 'somewhere', 'far,', 'far', 'away', 'from', 'here.']"
257,00:13:17.916,00:13:20.666,"['Are', 'you', 'going', 'to', 'buy', 'something?']"
258,00:13:21.458,00:13:22.833,"[""Herring's"", 'on', 'sale', 'today.']"
260,00:13:24.750,00:13:27.750,"['Ah!', 'There', 'you', 'are.', 'I', 'wondered', 'where', ""you'd"", 'scurried', 'off', 'to!']"
261,00:13:27.833,00:13:29.250,"['Morning,', 'Miss.', 'Alva.']"
263,00:13:31.666,00:13:33.791,"['I', 'saved', 'the', 'best', 'for', 'last!']"
264,00:13:39.583,00:13:41.000,"['Home', 'sweet', 'home.']"
266,00:13:44.291,00:13:47.375,"['-Mail', 'that,', 'postman!', '-Now', 'wait', 'a', 'minute,', ""that's"", 'completely--']"
267,00:13:47.458,00:13:49.000,"['Go', 'home,', 'you', 'loser!']"
268,00:13:49.083,00:13:52.916,"['Oh,', 'yeah?', 'Well,', 'if', ""I'm"", 'a', 'loser,', 'then', ""you're"", 'a,', 'uh...']"
269,00:13:53.000,00:13:54.791,"[""You're"", 'too', 'far.', ""You're"", 'gone.']"
272,00:14:02.666,00:14:04.833,"['Well,', 'lots', 'of', 'nice,', 'natural', 'light,']"
273,00:14:04.916,00:14:07.791,"['rustic', 'touches,', 'central', 'air', 'and', 'panoramic', 'views.']"
275,00:14:10.833,00:14:12.916,"['-Enjoy.', '-Wait!', 'Wait!']"
276,00:14:13.000,00:14:14.708,"['This', ""can't"", 'be', 'right!', 'I...']"
278,00:14:19.416,00:14:20.916,"['Ha', 'ha.', 'You', 'got', 'me.']"
