num,start,end,script
870,00:37:00.969,00:37:03.847,"['you', 'said', 'you', 'were', 'ready.']"
871,00:37:03.889,00:37:07.350,"['That', 'was', 'awesome!']"
872,00:37:03.889,00:37:07.350,"[""Let's"", 'go', 'again!']"
873,00:37:12.230,00:37:13.857,"['Ow!', 'Oh!']"
874,00:37:14.357,00:37:16.275,['Ahh!']
875,00:37:16.317,00:37:18.319,['Ohhh.']
878,00:37:33.543,00:37:36.504,"[""I've"", 'been', 'taking', 'it', 'easy', 'on', 'you,']"
879,00:37:33.543,00:37:36.504,"['panda.', 'But', 'no', 'more.']"
880,00:37:36.546,00:37:38.840,"['Your', 'next', 'opponent', 'will', 'be', 'me.']"
881,00:37:38.882,00:37:40.884,"['All', 'right!', 'Yeah,', ""let's"", 'go!']"
882,00:37:43.220,00:37:45.346,"['Step', 'forth.']"
883,00:37:45.388,00:37:48.808,"['The', 'true', 'path', 'to', 'victory', 'is', 'to']"
884,00:37:45.388,00:37:48.808,"['find', 'your', ""opponent's"", 'weakness...']"
885,00:37:48.850,00:37:50.727,"['...and', 'make', 'him']"
886,00:37:48.850,00:37:50.727,"['suffer', 'for', 'it.']"
887,00:37:50.769,00:37:52.229,"['Oh,', 'yeah!']"
888,00:37:52.270,00:37:53.646,"['To', 'take', 'his', 'strength']"
889,00:37:53.688,00:37:55.732,"['and', 'use', 'it', 'against', 'him...']"
890,00:37:55.774,00:37:58.235,"['...until', 'he', 'finally', 'falls...']"
891,00:37:58.276,00:37:59.402,"['...or', 'quits.']"
892,00:37:59.444,00:38:01.320,"['But', 'a', 'real', 'warrior']"
893,00:37:59.444,00:38:01.320,"['never', 'quits.']"
894,00:38:01.362,00:38:04.449,"[""Don't"", 'worry,', 'Master.']"
895,00:38:01.362,00:38:04.449,"['I', 'will', 'never', 'quit!']"
897,00:38:10.371,00:38:12.665,"['Ow!', 'Ow!']"
898,00:38:14.751,00:38:18.213,"['If', ""he's"", 'smart,', 'he', ""won't""]"
899,00:38:14.751,00:38:18.213,"['come', 'back', 'up', 'those', 'steps.']"
900,00:38:18.255,00:38:19.589,"['But', 'he', 'will.']"
901,00:38:19.631,00:38:22.008,"[""He's"", 'not', 'going', 'to', 'quit,']"
902,00:38:19.631,00:38:22.008,"['is', 'he?']"
903,00:38:22.050,00:38:24.761,"[""He's"", 'not', 'going', 'to', 'quit', 'bouncing,']"
904,00:38:22.050,00:38:24.761,"[""I'll"", 'tell', 'you', 'that.']"
908,00:38:36.564,00:38:39.609,"['I', 'thought', 'you', 'said', 'acupuncture']"
909,00:38:36.564,00:38:39.609,"['would', 'make', 'me', 'feel', 'better.']"
910,00:38:39.651,00:38:41.736,"['Trust', 'me,', 'it', 'will.']"
911,00:38:39.651,00:38:41.736,"[""It's"", 'just', 'not', 'easy']"
912,00:38:41.778,00:38:44.447,"['finding', 'the', 'right', 'nerve', 'points']"
913,00:38:41.778,00:38:44.447,"['under', 'all', 'this...']"
914,00:38:44.489,00:38:47.200,"['-', 'Fat?']"
915,00:38:44.489,00:38:47.200,"['-', 'Fur.', 'I', 'was', 'going', 'to', 'say', 'fur.']"
916,00:38:47.242,00:38:49.619,"['-', 'Sure', 'you', 'were.']"
917,00:38:47.242,00:38:49.619,"['-', 'Who', 'am', 'I', 'to', 'judge', 'a', 'warrior']"
918,00:38:49.661,00:38:52.622,"['based', 'on', 'his', 'size?']"
919,00:38:49.661,00:38:52.622,"['I', 'mean,', 'look', 'at', 'me.']"
920,00:38:53.623,00:38:55.792,"['-', ""I'm"", 'over', 'here.']"
921,00:38:53.623,00:38:55.792,"['-', 'Ah-ha!']"
922,00:38:55.834,00:38:58.170,"['Maybe', 'you', 'should']"
923,00:38:55.834,00:38:58.170,"['look', 'at', 'this', 'again.']"
924,00:38:58.211,00:39:01.298,"['Oh,', 'OK.']"
926,00:39:03.466,00:39:06.385,"['Stop', 'it.', 'Stop!']"
927,00:39:06.427,00:39:09.806,"['I', 'know', 'Master', 'Shifu', 'is', 'trying']"
928,00:39:06.427,00:39:09.806,"['to', 'inspire', 'me', 'and', 'all...']"
929,00:39:09.848,00:39:11.516,"['...but', 'if', 'I']"
930,00:39:09.848,00:39:11.516,"[""didn't"", 'know', 'better,']"
931,00:39:11.557,00:39:13.476,"[""I'd"", 'say', 'he', 'was', 'trying']"
932,00:39:11.557,00:39:13.476,"['to', 'get', 'rid', 'of', 'me.']"
934,00:39:18.523,00:39:21.276,"['I', 'know', 'he', 'can', 'seem']"
935,00:39:18.523,00:39:21.276,"['kind', 'of', 'heartless...']"
936,00:39:21.318,00:39:23.528,"['...but', 'he', ""wasn't""]"
937,00:39:21.318,00:39:23.528,"['always', 'like', 'that.']"
939,00:39:23.569,00:39:26.198,"['there', 'was', 'once', 'a', 'time']"
940,00:39:26.239,00:39:29.534,"['when', 'Master', 'Shifu']"
941,00:39:26.239,00:39:29.534,"['actually', 'used', 'to', 'smile.']"
945,00:39:31.577,00:39:32.912,"['But', 'that', 'was', 'before.']"
946,00:39:32.954,00:39:34.497,"['Before', 'what?']"
947,00:39:34.539,00:39:36.374,"['Before', 'Tai', 'Lung.']"
948,00:39:36.415,00:39:38.835,"[""We're"", 'not', 'really', 'supposed']"
949,00:39:36.415,00:39:38.835,"['to', 'talk', 'about', 'him.']"
950,00:39:38.877,00:39:41.963,"['Well,', 'if', ""he's"", 'going', 'to']"
951,00:39:38.877,00:39:41.963,"['stay', 'here,', 'he', 'should', 'know.']"
952,00:39:42.005,00:39:44.090,"['Guys,', 'guys,']"
953,00:39:42.005,00:39:44.090,"['I', 'know', 'about', 'Tai', 'Lung.']"
954,00:39:44.132,00:39:47.010,"['He', 'was', 'a', 'student.']"
955,00:39:44.132,00:39:47.010,"['The', 'first', 'ever', 'to', 'master']"
956,00:39:47.052,00:39:49.554,"['the', 'thousand', 'scrolls', 'of', 'kung', 'fu.']"
957,00:39:49.595,00:39:53.850,"['And', 'then', 'he', 'turned', 'bad,']"
958,00:39:49.595,00:39:53.850,"['and', 'now', ""he's"", 'in', 'jail.']"
959,00:39:53.892,00:39:56.228,"['He', ""wasn't"", 'just', 'a', 'student.']"
960,00:40:00.315,00:40:03.401,"['Shifu', 'found', 'him', 'as', 'a', 'cub...']"
961,00:40:04.736,00:40:07.572,"['...and', 'he', 'raised', 'him']"
962,00:40:04.736,00:40:07.572,"['as', 'his', 'son.']"
963,00:40:10.116,00:40:13.411,"['And', 'when', 'the', 'boy', 'showed']"
964,00:40:10.116,00:40:13.411,"['talent', 'in', 'kung', 'fu...']"
965,00:40:14.287,00:40:16.581,"['...Shifu', 'trained', 'him.']"
966,00:40:16.622,00:40:21.711,"['He', 'believed', 'in', 'him.', 'He', 'told', 'him']"
967,00:40:16.622,00:40:21.711,"['he', 'was', 'destined', 'for', 'greatness.']"
968,00:40:21.753,00:40:24.422,"['It', 'was', 'never', 'enough']"
969,00:40:21.753,00:40:24.422,"['for', 'Tai', 'Lung.']"
970,00:40:26.925,00:40:28.551,"['He', 'wanted', 'the', 'Dragon', 'Scroll.']"
971,00:40:28.593,00:40:32.972,"['But', 'Oogway', 'saw', 'darkness']"
972,00:40:28.593,00:40:32.972,"['in', 'his', 'heart', 'and', 'refused.']"
973,00:40:33.014,00:40:37.143,"['Outraged,', 'Tai', 'Lung']"
974,00:40:33.014,00:40:37.143,"['laid', 'waste', 'to', 'the', 'valley.']"
975,00:40:39.312,00:40:41.231,"['He', 'tried', 'to', 'take']"
976,00:40:39.312,00:40:41.231,"['the', 'scroll', 'by', 'force.']"
977,00:40:41.273,00:40:46.319,"['And', 'Shifu', 'had', 'to', 'destroy']"
978,00:40:41.273,00:40:46.319,"['what', 'he', 'had', 'created.']"
979,00:40:48.029,00:40:49.864,"['But', 'how', 'could', 'he?']"
981,00:41:02.919,00:41:08.174,"['Shifu', 'loved', 'Tai', 'Lung', 'like', 'he']"
982,00:41:02.919,00:41:08.174,"['had', 'never', 'loved', 'anyone', 'before.']"
983,00:41:16.141,00:41:17.683,"['Or', 'since.']"
984,00:41:26.067,00:41:28.945,"['And', 'now', 'he', 'has', 'a', 'chance']"
985,00:41:26.067,00:41:28.945,"['to', 'make', 'things', 'right.']"
986,00:41:28.987,00:41:31.239,"['To', 'train', 'the']"
987,00:41:28.987,00:41:31.239,"['true', 'Dragon', 'Warrior.']"
988,00:41:31.281,00:41:34.326,"['And', ""he's"", 'stuck', 'with', 'you.']"
989,00:41:34.367,00:41:38.871,"['A', 'big', 'fat', 'panda']"
990,00:41:34.367,00:41:38.871,"['who', 'treats', 'it', 'like', 'a', 'joke.']"
991,00:41:38.913,00:41:41.249,"['-', 'Oh,', 'that', 'is', 'it!']"
992,00:41:38.913,00:41:41.249,"['-', 'Wait!', 'My', 'fault!']"
993,00:41:41.291,00:41:43.501,"['I', 'accidentally', 'tweaked']"
994,00:41:41.291,00:41:43.501,"['his', 'facial', 'nerve.']"
995,00:41:45.586,00:41:48.381,"['And', 'may', 'have', 'also']"
996,00:41:45.586,00:41:48.381,"['stopped', 'his', 'heart.']"
997,00:41:51.717,00:41:53.636,"['Inner', 'peace.']"
998,00:41:54.679,00:41:56.889,"['Inner', 'peace.']"
999,00:41:59.725,00:42:01.560,['Inner...']
1000,00:42:02.979,00:42:05.148,"['Inner', 'peace.']"
1001,00:42:07.817,00:42:12.571,"['Would', 'whoever', 'is', 'making']"
1002,00:42:07.817,00:42:12.571,"['that', 'flapping', 'sound', 'quiet', 'down?!']"
1003,00:42:15.658,00:42:16.826,['Inner...']
1005,00:42:16.868,00:42:19.787,"['-', 'Hmm...']"
1006,00:42:21.456,00:42:23.582,"['Oh,', 'Zeng.']"
1007,00:42:23.624,00:42:25.293,['Excellent.']
1008,00:42:25.335,00:42:27.420,"['I', 'could', 'use', 'some']"
1009,00:42:25.335,00:42:27.420,"['good', 'news', 'right', 'now.']"
1010,00:42:30.465,00:42:32.050,['Uhhh...']
1011,00:42:34.844,00:42:37.013,"['-', 'Master!', 'Master!']"
1012,00:42:34.844,00:42:37.013,"['-', 'Hmm?']"
1013,00:42:37.055,00:42:41.351,"['I', 'have...', ""It's...""]"
1014,00:42:37.055,00:42:41.351,"[""It's"", 'very', 'bad', 'news.']"
1015,00:42:41.393,00:42:43.811,"['Ahh,', 'Shifu.']"
1016,00:42:43.853,00:42:47.232,"['There', 'is', 'just', 'news.']"
1017,00:42:43.853,00:42:47.232,"['There', 'is', 'no', 'good', 'or', 'bad.']"
1018,00:42:47.273,00:42:50.818,"['Master,', 'your', 'vision.']"
1019,00:42:47.273,00:42:50.818,"['Your', 'vision', 'was', 'right.']"
1020,00:42:50.860,00:42:54.613,"['Tai', 'Lung', 'has', 'broken', 'out', 'of']"
1021,00:42:50.860,00:42:54.613,"['prison.', ""He's"", 'on', 'his', 'way.']"
1022,00:42:55.823,00:42:58.701,"['That', 'is', 'bad', 'news...']"
1023,00:42:58.743,00:43:02.539,"['...if', 'you', 'do', 'not', 'believe', 'that']"
1024,00:42:58.743,00:43:02.539,"['the', 'Dragon', 'Warrior', 'can', 'stop', 'him.']"
1025,00:43:02.580,00:43:07.293,"['The', 'panda?', 'Master,', 'that', 'panda']"
1026,00:43:02.580,00:43:07.293,"['is', 'not', 'the', 'Dragon', 'Warrior.']"
1027,00:43:07.335,00:43:10.838,"['He', ""wasn't"", 'meant', 'to', 'be', 'here!']"
1028,00:43:07.335,00:43:10.838,"['It', 'was', 'an', 'accident.']"
1029,00:43:10.880,00:43:13.049,"['There', 'are', 'no', 'accidents.']"
1031,00:43:13.091,00:43:17.303,"[""You've"", 'said', 'that', 'already.']"
1032,00:43:17.345,00:43:21.766,"['-', 'Twice.']"
1033,00:43:17.345,00:43:21.766,"['-', 'Well,', 'that', 'was']"
1034,00:43:17.345,00:43:21.766,"['no', 'accident,', 'either.']"
1035,00:43:21.807,00:43:23.017,['Thrice.']
1036,00:43:23.059,00:43:24.685,"['My', 'old', 'friend,']"
1037,00:43:24.727,00:43:29.357,"['the', 'panda', 'will', 'never', 'fulfill']"
1038,00:43:24.727,00:43:29.357,"['his', 'destiny,', 'nor', 'you', 'yours,']"
1039,00:43:29.399,00:43:32.902,"['until', 'you', 'let', 'go']"
1040,00:43:29.399,00:43:32.902,"['of', 'the', 'illusion', 'of', 'control.']"
1041,00:43:32.944,00:43:34.446,['Illusion?']
1042,00:43:34.487,00:43:37.490,"['Yes.', 'Look', 'at']"
1043,00:43:34.487,00:43:37.490,"['this', 'tree,', 'Shifu.']"
1044,00:43:37.532,00:43:40.535,"['I', 'cannot', 'make', 'it', 'blossom']"
1045,00:43:37.532,00:43:40.535,"['when', 'it', 'suits', 'me,']"
1046,00:43:40.577,00:43:43.871,"['nor', 'make', 'it', 'bear', 'fruit']"
1047,00:43:40.577,00:43:43.871,"['before', 'its', 'time.']"
1048,00:43:43.913,00:43:47.333,"['But', 'there', 'are', 'things']"
1049,00:43:43.913,00:43:47.333,"['we', 'can', 'control.']"
1050,00:43:47.375,00:43:49.627,"['I', 'can', 'control']"
1051,00:43:47.375,00:43:49.627,"['when', 'the', 'fruit', 'will', 'fall.']"
1054,00:43:51.712,00:43:53.631,"['And', 'I', 'can', 'control...']"
1055,00:43:54.591,00:43:57.051,"['...where', 'to', 'plant', 'the', 'seed.']"
1056,00:43:57.093,00:43:59.304,"['That', 'is', 'no', 'illusion,', 'Master.']"
1057,00:44:00.763,00:44:02.848,"['Ah,', 'yes.']"
1058,00:44:02.890,00:44:05.310,"['But', 'no', 'matter', 'what', 'you', 'do']"
1059,00:44:05.351,00:44:08.271,"['that', 'seed', 'will', 'grow']"
1060,00:44:05.351,00:44:08.271,"['to', 'be', 'a', 'peach', 'tree.']"
1061,00:44:08.313,00:44:10.856,"['You', 'may', 'wish', 'for']"
1062,00:44:08.313,00:44:10.856,"['an', 'apple', 'or', 'an', 'orange,']"
1063,00:44:10.898,00:44:13.067,"['but', 'you', 'will', 'get', 'a', 'peach.']"
1064,00:44:13.109,00:44:16.904,"['But', 'a', 'peach', 'cannot']"
1065,00:44:13.109,00:44:16.904,"['defeat', 'Tai', 'Lung!']"
1066,00:44:16.946,00:44:19.698,"['Maybe', 'it', 'can.']"
1067,00:44:19.740,00:44:22.535,"['If', 'you', 'are', 'willing', 'to', 'guide', 'it.']"
1068,00:44:22.577,00:44:24.496,"['To', 'nurture', 'it.']"
1069,00:44:24.537,00:44:25.871,"['To', 'believe', 'in', 'it.']"
1070,00:44:25.913,00:44:28.374,"['But', 'how?', 'How?']"
1071,00:44:28.416,00:44:30.543,"['I', 'need', 'your', 'help,', 'Master.']"
1072,00:44:30.585,00:44:34.880,"['No,', 'you', 'just', 'need', 'to', 'believe.']"
1073,00:44:34.922,00:44:37.758,"['Promise', 'me,', 'Shifu.']"
1074,00:44:37.800,00:44:40.512,"['Promise', 'me', 'you', 'will', 'believe.']"
1075,00:44:40.553,00:44:44.349,"['I', 'will', 'try.']"
1076,00:44:44.974,00:44:46.684,['Good.']
1077,00:44:48.603,00:44:50.896,"['My', 'time', 'has', 'come.']"
1078,00:44:52.940,00:44:57.320,"['You', 'must', 'continue']"
1079,00:44:52.940,00:44:57.320,"['your', 'journey', 'without', 'me.']"
1080,00:44:57.362,00:45:00.072,"['What', 'are', 'you...?', 'Wait!']"
1081,00:45:01.240,00:45:03.242,['Master!']
1082,00:45:03.284,00:45:05.077,"['You', ""can't"", 'leave', 'me!']"
1083,00:45:08.623,00:45:11.501,"['You', 'must', 'believe.']"
1084,00:45:12.293,00:45:14.045,['Master!']
1086,00:45:44.325,00:45:46.994,"['""Fine,', 'you', 'may', 'be', 'a', 'wolf,']"
1087,00:45:47.036,00:45:50.248,"['you', 'may', 'be', 'the', 'scariest', 'bandit']"
1088,00:45:47.036,00:45:50.248,"['in', 'Haijin', 'Province...']"
1089,00:45:50.289,00:45:52.124,"['...but', ""you're"", 'a', 'lousy', 'tipper.""']"
1090,00:45:52.166,00:45:55.794,"['Really?', 'So', 'how', 'did', 'you']"
1091,00:45:52.166,00:45:55.794,"['get', 'out', 'of', 'there', 'alive?']"
1092,00:45:55.836,00:45:58.590,"['I', 'mean,', 'I', ""didn't""]"
1093,00:45:55.836,00:45:58.590,"['actually', 'say', 'that...']"
1094,00:45:58.631,00:46:00.132,"['...but', 'I', 'thought', 'it...']"
1095,00:46:00.174,00:46:01.884,"['...in', 'my', 'mind.']"
1096,00:46:01.926,00:46:03.928,"['If', 'he', 'could', 'read', 'my', 'mind,']"
1097,00:46:03.969,00:46:05.388,"[""he'd"", 'have', 'been,', 'like,', '""What?""']"
1098,00:46:05.430,00:46:09.601,"['Order', 'up!']"
1099,00:46:05.430,00:46:09.601,"['Hope', 'you', 'like', 'it.']"
1100,00:46:09.642,00:46:12.895,"['-', 'This', 'is', 'really', 'good!']"
1101,00:46:09.642,00:46:12.895,"['-', 'No,', 'come', 'on.']"
1102,00:46:12.937,00:46:14.771,"['Try', 'my', ""dad's""]"
1103,00:46:12.937,00:46:14.771,"['Secret', 'Ingredient', 'Soup.']"
1104,00:46:14.813,00:46:17.149,"['He', 'actually', 'knows']"
1105,00:46:14.813,00:46:17.149,"['the', 'secret', 'ingredient.']"
1106,00:46:17.191,00:46:19.860,"['What', 'do', 'you', 'talking', 'about?']"
1107,00:46:17.191,00:46:19.860,"['This', 'is', 'amazing!']"
1110,00:46:21.404,00:46:22.988,"['my', 'mouth', 'was', 'bigger.']"
1111,00:46:23.030,00:46:24.823,"['Tigress,']"
1112,00:46:23.030,00:46:24.823,"[""you've"", 'got', 'to', 'try', 'this.']"
