word,counts
know,84
just,62
said,49
would,48
study,39
so,36
how,31
when,29
got,29
more,29
people,25
very,24
other,24
really,24
story,23
see,22
going,21
never,21
same,20
then,19
believe,19
triplets,19
think,19
time,18
could,18
why,18
parents,17
kind,17
little,16
come,16
years,16
first,16
family,15
go,15
went,15
looking,15
mean,15
told,15
twins,14
there,14
of,14
gon,14
guy,13
here,13
knew,13
came,13
way,13
twin,13
say,12
look,12
different,12
father,12
adopted,12
school,12
big,12
can,12
house,11
now,11
separated,11
much,11
together,11
met,11
things,11
always,11
remember,11
wanted,11
where,10
research,10
found,10
need,10
back,10
started,10
looked,10
boys,10
phone,10
as,10
thing,10
mother,10
mental,10
like,9
birth,9
put,9
identical,9
children,9
right,9
home,9
old,9
life,9
still,9
one,8
name,8
thought,8
lives,8
young,8
all,8
ca,8
problems,8
love,8
even,8
brother,7
talk,7
most,7
great,7
hands,7
car,7
day,7
person,7
high,7
will,7
many,7
page,7
want,7
felt,7
tell,7
saying,7
incredible,7
published,6
real,6
born,6
coming,6
called,6
similar,6
able,6
show,6
women,6
let,6
face,6
left,6
placed,6
lot,6
amazing,6
moved,6
funny,6
families,6
tests,6
night,6
health,6
out,6
having,6
good,6
picture,6
guys,6
place,6
far,6
seeing,5
cigarettes,5
scientific,5
involved,5
kids,5
says,5
child,5
pulled,5
saw,5
about,5
question,5
questions,5
quite,5
part,5
parenting,5
only,5
records,5
older,5
should,5
middle,5
else,5
results,5
college,5
exactly,5
running,5
room,5
pretty,5
understand,5
apartment,5
welcome,5
terms,5
telling,5
year,5
wonderful,5
true,5
whole,4
too,4
known,4
movie,4
babies,4
new,4
last,4
rather,4
agency,4
knock,4
stuff,4
ago,4
find,4
idea,4
newspaper,4
door,4
deep,4
behaviors,4
issues,4
food,4
parent,4
passed,4
interests,4
interesting,4
heard,4
nurture,4
beautiful,4
information,4
notes,4
bit,4
kitchen,4
minor,4
read,4
around,4
brothers,4
make,4
asked,4
seen,4
call,4
actually,4
article,4
soon,4
may,4
happened,4
maybe,4
access,4
give,4
made,4
meeting,4
eyes,4
learned,4
grew,4
head,4
team,3
often,3
ever,3
lived,3
ward,3
floor,3
number,3
become,3
terrible,3
open,3
trying,3
kept,3
experiment,3
kid,3
living,3
opens,3
kissing,3
long,3
miles,3
male,3
up,3
driveway,3
mind,3
eddy,3
later,3
feel,3
film,3
men,3
mouth,3
throwing,3
keep,3
voice,3
knowledge,3
matter,3
next,3
thinking,3
needed,3
needs,3
neighborhood,3
answers,3
basically,3
used,3
double,3
apart,3
done,3
makes,3
differences,3
times,3
taste,3
illness,3
almost,3
while,3
care,3
psych,3
suicide,3
subjects,3
purpose,3
studied,3
small,3
strict,3
control,3
reached,3
street,3
adoption,3
smoke,3
follow,3
sometimes,3
sort,3
run,3
happening,3
