num,start,end,script
4,00:01:34.709,00:01:35.917,['Hi!']
5,00:01:46.875,00:01:50.375,"['Happy,', 'happy,', 'happy...']"
6,00:01:50.417,00:01:52.291,"['-', 'Anniversary.']"
8,00:01:53.667,00:01:55.375,"['Some', 'things']"
9,00:01:53.667,00:01:55.375,"['never', 'change,', 'do', 'they?']"
10,00:01:55.417,00:01:57.208,"['I', 'just', 'thought']"
11,00:01:55.417,00:01:57.208,"['you', 'might', 'be', 'drifting.']"
12,00:01:57.250,00:01:59.125,"['-', 'He', 'was', 'pausing.']"
13,00:01:57.250,00:01:59.125,"['-', 'Exactly.']"
14,00:01:59.166,00:02:01.000,"['-', 'Okay.']"
15,00:01:59.166,00:02:01.000,"['-', 'Happy', 'anniversary.']"
16,00:02:01.041,00:02:03.041,"['You', 'two', 'have', 'led', 'an']"
17,00:02:01.041,00:02:03.041,"['extraordinarily', 'blessed', 'life.']"
18,00:02:03.083,00:02:06.166,"['For', 'as', 'long', 'as', ""I've"", 'known', 'you,']"
19,00:02:03.083,00:02:06.166,"[""you've"", 'managed', 'to', 'always']"
20,00:02:06.208,00:02:08.750,"['somehow', 'do', 'everything']"
21,00:02:06.208,00:02:08.750,"['entirely', 'right.']"
22,00:02:08.792,00:02:10.166,"[""That's"", 'so', 'true.']"
23,00:02:10.208,00:02:12.083,"['But', 'honestly,']"
24,00:02:10.208,00:02:12.083,"['how', 'could', 'it', 'be', '30', 'years?']"
25,00:02:12.125,00:02:13.417,"['When', 'did', 'we', 'do']"
26,00:02:12.125,00:02:13.417,"['that', 'trip', 'to', 'Spain?']"
27,00:02:13.458,00:02:15.166,"['It', 'was', 'for', 'both']"
28,00:02:13.458,00:02:15.166,"['of', 'our', 'what?']"
29,00:02:15.208,00:02:16.500,"['15th', 'anniversaries.']"
30,00:02:16.542,00:02:18.000,"['God,', 'that', 'was']"
31,00:02:16.542,00:02:18.000,"['a', 'great', 'trip.']"
32,00:02:18.041,00:02:19.542,['Yeah.']
33,00:02:19.583,00:02:20.875,"['Hey,', 'guys.']"
34,00:02:20.917,00:02:23.458,"['Hey,', 'Ollie.']"
35,00:02:20.917,00:02:23.458,"['How', 'was', 'graduation?']"
36,00:02:23.500,00:02:25.709,"['It', 'was', 'fantastic.']"
37,00:02:23.500,00:02:25.709,"[""When's"", ""Luke's"", 'graduation?']"
38,00:02:25.750,00:02:28.250,"['-', 'Next', 'week.']"
