num,start,end,script
1,00:00:17.726,00:00:20.646,"['Ahh!', 'Hey!']"
2,00:00:20.646,00:00:22.063,"['Ooh!', 'Ahh!', 'Ah!', 'Ahh!']"
5,00:00:24.358,00:00:29.237,"['Well', 'done,', 'boys.', 'Looks', 'like']"
6,00:00:24.358,00:00:29.237,"['ice-cold', 'sushi', 'for', 'breakfast.']"
9,00:00:51.969,00:00:54.722,"['See', 'the', 'lion?', 'Look', 'at', 'the', 'lion']"
10,00:00:51.969,00:00:54.722,"['and', 'get', 'the', 'lion.']"
12,00:00:59.518,00:01:01.353,"['Now,', 'son,', 'if', ""you're""]"
13,00:00:59.518,00:01:01.353,"['gonna', 'grow', 'up']"
14,00:01:01.353,00:01:05.065,"['and', 'be', 'like', 'your', 'daddy', 'someday,']"
15,00:01:01.353,00:01:05.065,"['you', 'gotta', 'learn', 'how', 'to', 'fight.']"
16,00:01:05.065,00:01:07.609,"['-', 'Da-da.']"
19,00:01:07.609,00:01:11.822,"['let', 'me', 'show', 'you', 'something,', 'OK?']"
20,00:01:11.822,00:01:14.408,"['-', 'You', 'see', 'this', 'mark?']"
21,00:01:11.822,00:01:14.408,"['-', 'Ahh.']"
22,00:01:14.408,00:01:16.326,"['You', 'and', 'me', 'are', 'the', 'same.']"
23,00:01:16.326,00:01:19.663,"['When', ""you're"", 'bigger,']"
24,00:01:16.326,00:01:19.663,"[""you'll"", 'be', 'alpha', 'lion,']"
25,00:01:16.326,00:01:19.663,"['just', 'like', 'your', 'daddy.']"
26,00:01:19.663,00:01:21.623,"['-', 'Now', 'let', 'me', 'see', 'you', 'fight.']"
28,00:01:21.623,00:01:23.333,"['-', 'Ready?']"
30,00:01:23.333,00:01:25.586,"['No,', 'Alakay.', 'No', 'dancing!']"
31,00:01:25.586,00:01:28.171,"['You', 'just', 'amuse', 'yourself,']"
32,00:01:25.586,00:01:28.171,"[""don't"", 'you?']"
33,00:01:28.171,00:01:30.841,"[""You're"", 'a', 'strange', 'kid.']"
34,00:01:28.171,00:01:30.841,"[""You're"", 'a', 'strange', 'one.', ""I'm...""]"
35,00:01:30.841,00:01:33.052,"['-', 'Ooh,', 'ahh,', 'ooh,', 'ahh.']"
37,00:01:33.052,00:01:35.554,"['Now,', 'come', 'on,']"
38,00:01:33.052,00:01:35.554,"[""let's"", 'try', 'it', 'again.']"
39,00:01:35.554,00:01:37.431,"['No,', 'Alakay.']"
40,00:01:37.431,00:01:39.850,"['Stop', 'that', 'right', 'now.']"
41,00:01:37.431,00:01:39.850,"['Doggone', 'it!']"
42,00:01:39.850,00:01:43.437,"[""It's"", 'so', 'disappointing', 'when', 'they']"
43,00:01:39.850,00:01:43.437,"[""don't"", 'grow', 'up', 'the', 'way', 'you', 'want.']"
44,00:01:43.437,00:01:46.815,"['Makunga.', ""You're"", 'not']"
45,00:01:43.437,00:01:46.815,"['challenging', 'me', 'again,', 'are', 'you?']"
46,00:01:46.815,00:01:51.403,"['Look', 'on', 'the', 'bright', 'side,', 'Zuba.']"
47,00:01:46.815,00:01:51.403,"['After', 'I', 'defeat', 'you', 'and']"
48,00:01:46.815,00:01:51.403,"['take', 'over', 'as', 'alpha', 'lion,']"
49,00:01:51.403,00:01:54.823,"[""you'll"", 'have', 'more', 'time']"
50,00:01:51.403,00:01:54.823,"['to', 'spend', 'with', 'your', 'pathetic', 'son.']"
52,00:01:56.784,00:01:59.912,"['Before', 'I', 'kick', 'your', 'butt,']"
53,00:01:56.784,00:01:59.912,"['let', 'me', 'ask', 'you:']"
54,00:01:59.912,00:02:02.623,"['Why', 'do', 'you', 'want']"
55,00:01:59.912,00:02:02.623,"['to', 'become', 'the', 'alpha', 'lion?']"
56,00:02:02.623,00:02:05.960,"[""I'm"", 'better', 'looking,']"
57,00:02:02.623,00:02:05.960,"['I', 'have', 'better', 'hair,']"
58,00:02:02.623,00:02:05.960,"[""I'm"", 'deceivingly', 'smart...']"
59,00:02:05.960,00:02:08.629,"['...and', 'I', 'want', 'everyone', 'else']"
60,00:02:05.960,00:02:08.629,"['to', 'do', 'what', 'I', 'say.']"
62,00:02:09.755,00:02:12.841,"[""We'll"", 'fight', 'on', 'three.', 'One...']"
63,00:02:12.841,00:02:16.845,"['Pay', 'attention,', 'Alakay.', 'Daddy']"
64,00:02:12.841,00:02:16.845,"['gonna', 'show', 'you', 'how', ""it's"", 'done.']"
65,00:02:16.845,00:02:18.764,"['Two,', 'three!']"
68,00:02:41.120,00:02:43.831,"['-', ""Who's"", 'the', 'alpha', 'lion?']"
69,00:02:41.120,00:02:43.831,"['-', 'You', 'are.']"
70,00:02:43.831,00:02:45.540,"[""Don't"", 'you', 'forget', 'it.']"
71,00:02:45.540,00:02:48.794,"['And', 'that,', 'Alakay,']"
72,00:02:45.540,00:02:48.794,"['is', 'how', 'you', 'attack...']"
73,00:02:49.920,00:02:51.212,['Alakay?']
74,00:02:54.800,00:02:55.968,['Hah!']
75,00:02:55.968,00:02:59.888,"[""That's"", 'it.', 'Here,', 'kitty,', 'kitty.']"
77,00:03:01.180,00:03:02.933,"['Ah,', 'this', ""one's"", 'a', 'beauty.']"
78,00:03:03.892,00:03:05.352,"[""He'll"", 'be', 'worth', 'a', 'few', 'bucks.']"
80,00:03:06.561,00:03:08.689,"['easier', 'and', 'easier.']"
82,00:03:11.817,00:03:13.861,"['Alakay!', 'Alakay!']"
83,00:03:14.444,00:03:16.363,['Alakay!']
84,00:03:18.699,00:03:20.868,['Da-da!']
85,00:03:21.451,00:03:23.495,"['No!', 'No!', 'No!']"
87,00:03:38.093,00:03:41.388,"['-', 'Daddy!']"
88,00:03:38.093,00:03:41.388,"['-', 'Alakay!', ""Daddy's""]"
89,00:03:38.093,00:03:41.388,"['got', 'you!', 'Hold', 'on!']"
92,00:03:45.600,00:03:47.811,['Da-da!']
94,00:03:52.649,00:03:53.775,"['Ow!', 'Ow!']"
96,00:04:10.751,00:04:13.003,['Daddy!']
97,00:04:33.356,00:04:36.818,"[""I've"", 'been', 'around', 'the', 'world']"
98,00:04:33.356,00:04:36.818,"['in', 'the', 'pouring', 'rain']"
99,00:04:36.818,00:04:40.405,"['Feeling', 'out', 'of', 'place']"
100,00:04:36.818,00:04:40.405,"['and', 'feeling', 'strange']"
101,00:04:40.405,00:04:43.366,"['Take', 'me', 'to', 'a', 'place']"
102,00:04:40.405,00:04:43.366,"['where', 'they', 'know', 'my', 'name']"
103,00:04:43.366,00:04:46.661,"[""'Cause"", 'I', ""ain't"", 'met', 'nobody']"
104,00:04:43.366,00:04:46.661,"['that', 'looks', 'the', 'same']"
105,00:04:46.661,00:04:49.873,"[""I'm"", 'a', 'fish', 'out', 'of', 'water']"
106,00:04:46.661,00:04:49.873,"['Lion', 'out', 'of', 'the', 'jungle']"
107,00:04:49.873,00:04:53.627,"[""He's"", 'a', 'fish', 'out', 'of', 'water']"
108,00:04:49.873,00:04:53.627,"['Lion', 'out', 'of', 'the', 'jungle']"
109,00:04:53.627,00:04:56.755,"[""I'm"", 'a', 'fish', 'out', 'of', 'water']"
110,00:04:53.627,00:04:56.755,"['Lion', 'out', 'of', 'the', 'jungle']"
111,00:04:56.755,00:04:59.967,"[""He's"", 'a', 'fish', 'out', 'of', 'water']"
112,00:04:56.755,00:04:59.967,"['Lion', 'out', 'of', 'the', 'jungle']"
113,00:04:59.967,00:05:03.511,"['I', 'need', 'my', 'peoples,', 'my', 'peoples']"
114,00:04:59.967,00:05:03.511,"['Take', 'me', 'to', 'my', 'peoples']"
115,00:05:03.511,00:05:07.432,"['Play', 'that', 'jungle', 'fever']"
116,00:05:03.511,00:05:07.432,"['Show', ""'em"", 'some', 'love']"
117,00:05:07.432,00:05:09.517,"['Show', 'love']"
118,00:05:09.517,00:05:11.937,"['Just', 'gotta', 'have', 'someone']"
119,00:05:09.517,00:05:11.937,"['Gotta', 'have', 'someone']"
120,00:05:11.937,00:05:14.731,"['To', 'relate', 'to,', 'to', 'relate', 'to']"
121,00:05:14.731,00:05:16.483,"[""I've"", 'found', 'a', 'brand', 'new', 'home']"
122,00:05:16.483,00:05:19.736,"['Feeling', 'right', 'at', 'home']"
123,00:05:16.483,00:05:19.736,"['Feeling', 'right', 'at', 'home']"
124,00:05:19.736,00:05:21.321,"['Feeling', 'right', 'at', 'home']"
125,00:05:21.321,00:05:23.282,"[""I've"", 'found', 'a', 'brand', 'new', 'home']"
126,00:05:23.282,00:05:26.409,"['See,', 'I', 'been', 'traveling']"
127,00:05:23.282,00:05:26.409,"['Been', 'traveling', 'forever...']"
128,00:05:26.409,00:05:30.164,"['-', 'I', ""don't"", 'like']"
129,00:05:26.409,00:05:30.164,"['the', 'looks', 'of', 'this', 'guy.']"
130,00:05:26.409,00:05:30.164,"['-', 'I', 'think', ""he's"", 'kind', 'of', 'cute.']"
131,00:05:30.164,00:05:32.499,"['I', 'think', ""he's"", 'kind', 'of', 'a', 'showoff.']"
134,00:05:47.306,00:05:49.183,['Roar!!']
136,00:05:50.309,00:05:53.103,"['New', 'York', 'City...']"
137,00:05:53.103,00:05:55.605,"['...Alex', 'the', 'Lion!']"
138,00:05:55.605,00:05:59.193,"['Woo-hoo!', 'I', 'still', 'think']"
139,00:05:55.605,00:05:59.193,"[""he's"", 'kind', 'of', 'a', 'showoff.']"
140,00:05:59.193,00:06:01.360,"['Gotta', 'give', 'it', 'to', 'him.']"
141,00:05:59.193,00:06:01.360,"['The', ""guy's"", 'an', 'animal.']"
142,00:06:01.360,00:06:05.615,"['Maybe', 'he', 'should', 'take']"
143,00:06:01.360,00:06:05.615,"['a', 'break.', 'You', 'know,']"
144,00:06:01.360,00:06:05.615,"['we', 'could', 'all', 'use', 'a', 'vacation.']"
145,00:06:05.615,00:06:07.659,"['Come', 'on,', 'where', 'would', 'we']"
146,00:06:05.615,00:06:07.659,"['go', 'on', 'vacation?']"
147,00:06:07.659,00:06:11.079,"['I', ""don't"", 'know', 'about', 'you,']"
148,00:06:07.659,00:06:11.079,"['but', 'I', 'want', 'to', 'go', 'to', 'Connecticut!']"
150,00:06:11.079,00:06:15.374,"['several', 'animals,', 'including']"
151,00:06:11.079,00:06:15.374,"['the', 'world-famous', 'Alex', 'the', 'Lion,']"
152,00:06:15.374,00:06:18.670,"['the', 'King', 'Of', 'New', 'York,']"
153,00:06:15.374,00:06:18.670,"['escaped', 'from']"
154,00:06:15.374,00:06:18.670,"['the', 'Central', 'Park', 'Zoo', 'tonight.']"
155,00:06:18.670,00:06:22.174,"['The', 'escapees', 'were', 'cornered']"
156,00:06:18.670,00:06:22.174,"['in', 'Grand', 'Central', 'Station.']"
157,00:06:22.174,00:06:25.302,"['He', 'was', 'a', 'very', 'bad', 'kitty.']"
159,00:06:25.302,00:06:28.096,"['Animal', 'rights', 'activists,']"
160,00:06:25.302,00:06:28.096,"['who', 'convinced', 'zoo', 'officials']"
161,00:06:28.096,00:06:30.473,"['to', 'have', 'the', 'animals']"
162,00:06:28.096,00:06:30.473,"['sent', 'to', 'Africa,']"
163,00:06:30.473,00:06:33.643,"['were', 'stunned', 'to', 'learn', 'that', 'the']"
164,00:06:30.473,00:06:33.643,"['freighter', 'carrying', 'the', 'animals']"
165,00:06:33.643,00:06:35.562,"['was', 'reported', 'missing', 'today.']"
167,00:06:35.562,00:06:39.774,"['of', 'New', 'Yorkers', 'have']"
168,00:06:35.562,00:06:39.774,"['gathered', 'at', 'the', 'zoo']"
169,00:06:39.774,00:06:42.319,"['to', 'mourn', 'the', 'loss', 'of']"
170,00:06:39.774,00:06:42.319,"['their', 'beloved', 'zoo', 'animals.']"
171,00:06:42.319,00:06:46.531,"['The', 'question', 'on', ""everyone's""]"
172,00:06:42.319,00:06:46.531,"['mind,', 'where', 'are', 'they', 'now?']"
175,00:07:27.155,00:07:28.990,"['I', 'like', 'to', 'move', 'it,', 'move', 'it']"
176,00:07:28.990,00:07:30.909,"['He', 'likes', 'to', 'move', 'it']"
177,00:07:28.990,00:07:30.909,"['move', 'it']"
178,00:07:30.909,00:07:32.911,"['She', 'likes', 'to', 'move', 'it']"
179,00:07:30.909,00:07:32.911,"['move', 'it']"
180,00:07:32.911,00:07:35.789,"['-', 'We', 'like', 'to']"
182,00:07:35.789,00:07:40.419,"['Come', 'on!', ""Y'all"", 'know', 'this', 'one!']"
183,00:07:35.789,00:07:40.419,"['It', 'never', 'gets', 'stale!']"
184,00:07:40.419,00:07:41.962,"['-', 'We', 'like', 'to']"
186,00:07:41.962,00:07:44.256,"[""We'll"", 'miss']"
187,00:07:41.962,00:07:44.256,"['you', 'little', 'fuzz', 'buckets!']"
188,00:07:44.256,00:07:45.673,"[""You've"", 'been', 'a', 'great', 'crowd!']"
189,00:07:45.673,00:07:47.926,"['Glad', 'we', 'could', 'introduce']"
190,00:07:45.673,00:07:47.926,"['you', 'to', 'the', 'toilet.']"
191,00:07:47.926,00:07:51.263,"['If', 'you', 'ever', 'come', 'look', 'us', 'up']"
192,00:07:47.926,00:07:51.263,"['in', 'Manhattan,', 'feel', 'free']"
193,00:07:47.926,00:07:51.263,"['to', 'call', 'first.']"
194,00:07:53.807,00:07:56.143,"['Seriously', 'though,', 'call.', 'OK?']"
195,00:07:56.143,00:07:58.937,"['Settle', 'down,', 'everybody.']"
196,00:07:56.143,00:07:58.937,"['Be', 'quiet!']"
197,00:07:58.937,00:08:01.315,"['You', ""can't"", 'leave', 'without', 'this!']"
198,00:08:01.315,00:08:04.192,"['Hey!', 'Surprise,', 'freaks!', 'Whoa!']"
199,00:08:04.192,00:08:06.820,"['Shake', 'it!', 'Shake', 'it.']"
201,00:08:06.820,00:08:10.365,"['Look,', ""I'm"", 'a', 'lady!']"
202,00:08:06.820,00:08:10.365,"[""I'm"", 'a', 'lady,', 'everyone!']"
203,00:08:10.365,00:08:14.786,"[""I'm"", 'a', 'lady!', 'Not', 'really!']"
204,00:08:10.365,00:08:14.786,"[""It's"", 'me,', 'King', 'Julien!']"
205,00:08:14.786,00:08:19.082,"['Which', 'of', 'you', 'is', 'attracted']"
