word,counts
need,229
help,178
here,175
too,168
go,164
let,160
got,158
pups,150
just,145
right,117
ready,113
pup,108
now,106
good,100
back,99
come,93
look,92
so,91
there,90
big,89
way,86
all,86
ca,85
going,84
great,80
time,77
little,77
see,73
job,72
where,70
find,67
how,67
thanks,66
worry,62
wait,61
rubble,60
know,60
water,59
really,58
roll,52
okay,49
make,49
sir,49
coming,47
sure,46
more,46
think,45
action,44
small,44
case,43
train,42
day,42
fast,41
nice,41
take,40
egg,40
getting,38
race,36
skye,35
why,35
fly,35
ship,35
super,34
cake,33
get,33
thank,32
turtles,32
ever,32
catch,32
fix,31
old,31
out,31
thing,31
ladder,31
best,31
emergency,30
looks,30
hang,30
work,30
rescue,29
boat,29
trouble,29
better,29
up,29
first,29
very,28
whale,28
snow,27
again,27
when,27
problem,27
perfect,27
today,27
stuck,27
set,27
try,27
yelp,27
save,27
maybe,26
dude,26
wally,26
double,26
whenever,26
want,26
almost,26
home,26
still,25
use,25
mean,25
wo,25
keep,25
hoo,25
check,25
win,24
down,24
real,23
wet,23
new,23
away,23
wrong,23
love,23
fire,23
balloon,23
put,23
found,22
soon,22
party,22
tree,22
truck,21
done,21
awesome,21
of,21
needs,21
saved,21
kind,21
call,21
cool,21
hurry,21
close,20
guess,20
idea,20
fun,20
eggs,20
made,20
play,20
rocks,19
stop,19
circus,19
rest,19
lot,19
winch,19
enough,19
as,19
move,19
monster,19
baby,19
map,19
backpack,19
comes,18
pool,18
scared,18
safe,18
turn,18
dentist,18
never,18
stay,18
careful,18
beach,18
net,18
means,18
bat,18
long,17
pirate,17
finish,17
one,17
then,17
lighthouse,17
goes,17
tracks,17
dive,17
dig,17
most,16
bay,16
ghost,16
course,16
even,16
fired,16
bird,16
welcome,16
giant,15
say,15
bunnies,15
give,15
extra,15
show,15
guys,15
doing,15
top,15
treasure,15
bad,15
left,15
eagle,15
happened,14
paw,14
slide,14
chicken,14
flying,14
last,14
sea,14
nest,14
reach,14
in,14
cows,14
hold,14
cow,14
pull,14
tell,14
watch,14
working,14
together,13
hit,13
line,13
dog,13
bring,13
pretty,13
knew,13
track,13
next,13
ice,13
owl,13
basket,13
helicopter,13
lose,13
special,13
traffic,12
presents,12
light,12
reindeer,12
hope,12
spot,12
treats,12
ride,12
air,12
around,12
bunny,12
board,12
plan,12
trike,12
went,12
ooh,12
looking,12
slow,12
over,12
hunt,12
clear,12
place,12
clean,12
high,12
worried,12
wind,11
wants,11
hook,11
lights,11
van,11
bit,11
reuse,11
much,11
lost,11
other,11
road,11
glad,11
storm,11
totally,11
bath,11
oil,11
ruff,11
food,11
shore,11
making,11
fish,11
sleep,11
about,11
already,10
seen,10
sail,10
afraid,10
headed,10
lift,10
car,10
always,10
easy,10
hard,10
bridge,10
booby,10
magic,10
hovercraft,10
many,10
pick,10
gon,10
missing,10
grab,10
only,10
year,10
leave,10
sounds,10
else,10
safely,10
climb,10
sleigh,9
dry,9
school,9
precious,9
believe,9
pond,9
figure,9
sky,9
second,9
bet,9
patch,9
break,9
cute,9
toy,9
wheel,9
own,9
trapped,9
boulders,9
start,9
forget,9
blue,9
rig,9
run,9
