num,start,end,script
1,00:00:18.143,00:00:21.438,"[""WE'VE"", 'BECOME', 'BORED']"
2,00:00:18.143,00:00:21.438,"['WITH', 'WATCHING', 'ACTORS']"
3,00:00:21.480,00:00:23.858,"['GIVE', 'US', 'PHONY', 'EMOTIONS.']"
4,00:00:23.899,00:00:26.025,"[""WE'RE"", 'TIRED']"
5,00:00:23.899,00:00:26.025,"['OF', 'PYROTECHNICS']"
6,00:00:26.067,00:00:27.862,"['AND', 'SPECIAL', 'EFFECTS.']"
7,00:00:27.903,00:00:30.364,"['WHILE', 'THE', 'WORLD']"
8,00:00:27.903,00:00:30.364,"['HE', 'INHABITS...']"
9,00:00:30.405,00:00:33.909,"['IS,', 'IN', 'SOME', 'RESPECTS,']"
10,00:00:30.405,00:00:33.909,"['COUNTERFEIT,']"
11,00:00:33.951,00:00:37.538,"[""THERE'S"", 'NOTHING', 'FAKE']"
12,00:00:33.951,00:00:37.538,"['ABOUT', 'TRUMAN', 'HIMSELF--']"
13,00:00:37.579,00:00:39.039,"['NO', 'SCRIPTS,']"
14,00:00:39.080,00:00:40.875,"['NO', 'CUE', 'CARDS.']"
15,00:00:40.916,00:00:45.044,"['IT', ""ISN'T"", 'ALWAYS', 'SHAKESPEARE,']"
16,00:00:40.916,00:00:45.044,"['BUT', ""IT'S"", 'GENUINE.']"
17,00:00:45.086,00:00:46.630,"[""IT'S"", 'A', 'LIFE.']"
18,00:00:49.842,00:00:52.761,"[""I'M"", 'NOT', 'GOING', 'TO', 'MAKE', 'IT.']"
19,00:00:52.803,00:00:55.138,"[""YOU'RE"", 'GOING', 'TO', 'HAVE']"
20,00:00:52.803,00:00:55.138,"['TO', 'GO', 'ON', 'WITHOUT', 'ME.']"
21,00:01:00.394,00:01:02.730,"['NO', 'WAY,', 'MISTER.']"
22,00:01:02.771,00:01:05.065,"[""YOU'RE"", 'GOING', 'TO', 'THE', 'TOP']"
23,00:01:02.771,00:01:05.065,"['OF', 'THIS', 'MOUNTAIN,']"
24,00:01:05.106,00:01:06.942,"['BROKEN', 'LEGS', 'AND', 'ALL.']"
25,00:01:10.863,00:01:12.781,"['WE', 'FIND', 'MANY', 'VIEWERS']"
26,00:01:10.863,00:01:12.781,"['LEAVE', 'HIM', 'ON']"
27,00:01:12.823,00:01:14.616,"['ALL', 'NIGHT', 'FOR', 'COMFORT.']"
28,00:01:16.410,00:01:18.203,"[""YOU'RE"", 'CRAZY,']"
29,00:01:16.410,00:01:18.203,"['YOU', 'KNOW', 'THAT?']"
30,00:01:21.498,00:01:23.208,"['WELL,', 'FOR', 'ME,']"
31,00:01:21.498,00:01:23.208,"['THERE', 'IS', 'NO', 'DIFFERENCE']"
32,00:01:23.250,00:01:25.711,"['BETWEEN', 'A', 'PRIVATE', 'LIFE']"
33,00:01:23.250,00:01:25.711,"['AND', 'A', 'PUBLIC', 'LIFE.']"
34,00:01:25.753,00:01:28.756,"['MY', 'LIFE...IS', 'MY', 'LIFE,']"
35,00:01:25.753,00:01:28.756,"['IS', 'THE', 'TRUMAN', 'SHOW.']"
36,00:01:28.797,00:01:31.717,"['THE', 'TRUMAN', 'SHOW']"
37,00:01:28.797,00:01:31.717,['IS...']
38,00:01:28.797,00:01:31.717,"['A', 'LIFESTYLE.']"
39,00:01:31.759,00:01:33.092,"[""IT'S"", 'A', 'NOBLE', 'LIFE.']"
40,00:01:33.134,00:01:34.678,"['IT', 'IS...']"
41,00:01:36.764,00:01:38.306,"['A', 'TRULY', 'BLESSED', 'LIFE.']"
42,00:01:38.348,00:01:42.269,"['YEAH,', 'TELL', 'ME', 'SOMETHING']"
43,00:01:38.348,00:01:42.269,"['I', ""DON'T""]"
44,00:01:38.348,00:01:42.269,['KNOW.']
45,00:01:42.310,00:01:46.147,"['ALL', 'RIGHT.', 'PROMISE', 'ME']"
46,00:01:42.310,00:01:46.147,"['ONE', 'THING,', 'THOUGH.']"
47,00:01:46.189,00:01:49.359,"['IF', 'I', 'DIE', 'BEFORE', 'I', 'REACH']"
48,00:01:46.189,00:01:49.359,"['THE', 'SUMMIT,']"
49,00:01:49.401,00:01:53.280,"[""YOU'LL"", 'USE', 'ME', 'AS']"
50,00:01:49.401,00:01:53.280,"['AN', 'ALTERNATIVE', 'SOURCE', 'OF', 'FOOD.']"
51,00:01:53.321,00:01:54.990,"['EW.', 'GROSS.']"
52,00:01:58.159,00:02:00.662,"[""IT'S"", 'ALL', 'TRUE.']"
53,00:01:58.159,00:02:00.662,"[""IT'S"", 'ALL', 'REAL.']"
54,00:02:00.704,00:02:01.956,"['NOTHING', 'HERE', 'IS', 'FAKE.']"
55,00:02:01.997,00:02:04.708,"['NOTHING', 'YOU', 'SEE']"
56,00:02:01.997,00:02:04.708,"['ON', 'THIS', 'SHOW', 'IS', 'FAKE.']"
57,00:02:04.750,00:02:06.293,"[""IT'S"", 'MERELY', 'CONTROLLED.']"
58,00:02:14.175,00:02:16.553,"['EAT', 'ME,', 'DAMN', 'IT.']"
59,00:02:16.595,00:02:17.972,"[""THAT'S"", 'AN', 'ORDER.']"
60,00:02:20.599,00:02:23.310,"['MAYBE', 'JUST']"
61,00:02:20.599,00:02:23.310,"['YOUR', 'LOVE', 'HANDLES.']"
62,00:02:23.351,00:02:25.145,"['I', 'HAVE', 'LOVE', 'HANDLES?']"
63,00:02:25.186,00:02:26.480,['YEAH.']
64,00:02:26.521,00:02:27.481,"['LITTLE', 'ONES.']"
65,00:02:27.522,00:02:28.607,"['Meryl:', 'TRUMAN!']"
66,00:02:28.649,00:02:30.567,"[""YOU'RE"", 'GOING']"
67,00:02:28.649,00:02:30.567,"['TO', 'BE', 'LATE.']"
68,00:02:30.609,00:02:32.027,['OK!']
71,00:02:46.249,00:02:47.208,"['GOOD', 'MORNING.']"
72,00:02:47.250,00:02:48.836,['MORNING.']
73,00:02:47.250,00:02:48.836,['MORNING.']
74,00:02:48.877,00:02:50.754,"['OH,', 'AND', 'IN', 'CASE']"
75,00:02:48.877,00:02:50.754,"['I', ""DON'T"", 'SEE', 'YOU,']"
76,00:02:50.796,00:02:52.213,"['GOOD', 'AFTERNOON,']"
77,00:02:50.796,00:02:52.213,"['GOOD', 'EVENING,']"
78,00:02:52.255,00:02:53.298,"['AND', 'GOOD', 'NIGHT.']"
80,00:02:54.549,00:02:55.843,"['Truman:', 'YEP,', 'YEP.']"
81,00:02:55.884,00:02:57.427,['MORNING.']
82,00:02:55.884,00:02:57.427,"['MORNING,', 'SPENCER.']"
84,00:02:57.469,00:02:58.637,"['HEY,', 'PLUTO.']"
85,00:02:58.679,00:02:59.847,"['NO,', 'NO,', 'NO.']"
86,00:02:58.679,00:02:59.847,"['GET', 'DOWN.']"
87,00:02:59.888,00:03:00.889,['Spencer:']
88,00:02:59.888,00:03:00.889,"['HE', ""WON'T"", 'HURT', 'YOU.']"
89,00:03:00.931,00:03:03.600,"['GET', 'DOWN.']"
90,00:03:00.931,00:03:03.600,"['HA', 'HA.', 'I', 'KNOW.']"
91,00:03:03.642,00:03:04.685,"[""IT'S"", 'JUST', 'ME.']"
92,00:03:04.726,00:03:07.062,"['COME', 'ON,', 'PLUTO.']"
94,00:03:08.313,00:03:09.230,['OHH!']
95,00:03:17.739,00:03:20.199,"['HOLY', 'COW.']"
96,00:03:28.249,00:03:29.793,"['WHAT', 'IS', 'IT?']"
97,00:03:50.105,00:03:51.857,"['Radio:', ""HERE'S""]"
98,00:03:50.105,00:03:51.857,"['A', 'NEWS', 'FLASH', 'JUST', 'IN.']"
99,00:03:51.899,00:03:54.693,"['AN', 'AIRCRAFT', 'IN', 'TROUBLE']"
100,00:03:51.899,00:03:54.693,"['BEGAN', 'SHEDDING', 'PARTS']"
101,00:03:54.735,00:03:56.987,"['AS', 'IT', 'FLEW', 'OVER', 'SEAHAVEN']"
102,00:03:54.735,00:03:56.987,"['JUST', 'A', 'FEW', 'MOMENTS', 'AGO.']"
103,00:03:57.029,00:03:57.988,"['I', 'KNOW.']"
104,00:03:58.030,00:03:59.698,"['WOW.', 'LUCKILY,']"
105,00:03:58.030,00:03:59.698,"['NO', 'ONE', 'WAS', 'HURT.']"
106,00:03:59.740,00:04:00.949,"['BUT,', 'HEY,']"
