words,counts
spirit,3
hallelujah,3
hands,3
saved,3
san,3
rest,3
hurts,3
remember,3
hit,3
hole,3
railroads,3
property,3
produce,3
power,3
pleasure,3
oilmen,3
young,3
chosen,3
across,3
belong,3
boys,3
bought,3
farm,3
face,3
education,3
big,3
discovery,3
dear,3
excuse,3
died,3
cash,3
change,3
built,3
beautiful,3
fellas,3
contract,3
called,3
christ,3
city,3
dirt,3
accept,3
draw,3
camp,3
drainage,3
community,3
bad,3
came,3
outside,2
orphan,2
instead,2
terrible,2
breath,2
ow,2
introduce,2
others,2
sea,2
king,2
school,2
thing,2
j,2
killing,2
jail,2
backslide,2
discuss,2
irrigation,2
hour,2
savior,2
building,2
travel,2
hold,2
holdout,2
trail,2
peachtree,2
paying,2
town,2
paula,2
hope,2
tools,2
past,2
took,2
tonight,2
asked,2
brody,2
hungry,2
pass,2
hunter,2
partner,2
times,2
till,2
brothers,2
tie,2
santa,2
older,2
save,2
throat,2
assure,2
important,2
lead,2
barrels,2
married,2
shut,2
needs,2
needed,2
luck,2
signal,2
decide,2
signing,2
named,2
simple,2
confusion,2
mud,2
connections,2
spend,2
steaks,2
sinned,2
speaking,2
sisters,2
morning,2
member,2
blessing,2
cut,2
blow,2
sleep,2
bob,2
county,2
sniveling,2
louisiana,2
still,2
takes,2
letter,2
clean,2
last,2
offering,2
clock,2
survive,2
hm,2
dig,2
leases,2
leaving,2
left,2
legs,2
sermon,2
sulfur,2
losing,2
life,2
lights,2
shall,2
share,2
sheep,2
north,2
comes,2
shout,2
derricks,2
competition,2
depends,2
stomach,2
hmm,2
smaller,2
hitting,2
grain,2
gold,2
waste,2
ernest,2
envious,2
washed,2
camping,2
pray,2
always,2
praise,2
fool,2
feel,2
forgive,2
words,2
green,2
feet,2
provided,2
annabelle,2
wife,2
voice,2
bury,2
visiting,2
answer,2
every,2
proud,2
eight,2
alkali,2
producing,2
whisper,2
wherever,2
real,2
friends,2
ago,2
air,2
fresh,2
welcomes,2
ready,2
getting,2
goes,2
weeds,2
wealth,2
prices,2
price,2
pretty,2
francisco,2
expensive,2
women,2
cable,2
traveled,2
vision,2
flowing,2
plain,2
absolutely,2
plans,2
fishing,2
hate,2
head,2
appreciate,2
heads,2
first,2
california,2
dry,2
turned,2
rather,2
areas,2
royalty,2
picked,2
drilled,2
hey,2
hi,2
call,2
rush,2
tried,2
underground,2
wide,2
happened,2
case,2
world,2
five,2
hammer,2
roads,2
anymore,2
plus,2
earthquake,2
east,2
play,2
happens,2
acres,2
anyone,2
sitting,1
sloshed,1
simply,1
sits,1
really,1
raised,1
shown,1
showdown,1
small,1
bond,1
reason,1
reasonable,1
botch,1
boosting,1
slithered,1
boss,1
sign,1
sleeping,1
silver,1
boot,1
sky,1
bore,1
read,1
reaches,1
sister,1
size,1
sixth,1
boil,1
reach,1
rested,1
recent,1
rolled,1
scratch,1
rights,1
says,1
rigs,1
buried,1
saying,1
rock,1
sayeth,1
saw,1
rocks,1
broke,1
roof,1
rig,1
salty,1
burial,1
saltwater,1
rose,1
smart,1
ruin,1
rumors,1
bully,1
sad,1
runt,1
ruth,1
scratched,1
rich,1
redlick,1
renovations,1
referring,1
shove,1
refreshments,1
regular,1
shoe,1
shit,1
reject,1
shifts,1
sharing,1
cables,1
brake,1
replacing,1
second,1
sent,1
sell,1
seeps,1
seepage,1
branch,1
c,1
seem,1
rewarding,1
reynolds,1
seeing,1
break,1
figure,1
successful,1
smarter,1
uncle,1
arrangement,1
armies,1
tuberculosis,1
turtle,1
twas,1
apologize,1
apart,1
unblessed,1
anywhere,1
smile,1
undeveloped,1
universal,1
unto,1
upon,1
ups,1
antelope,1
used,1
vacant,1
truth,1
trust,1
truly,1
trucks,1
throwing,1
thrown,1
thrust,1
associate,1
ass,1
title,1
today,1
ask,1
arthritis,1
tool,1
top,1
touch,1
towards,1
arrive,1
tracts,1
tragedy,1
trip,1
vessel,1
visitor,1
angry,1
ahead,1
wisconsin,1
agree,1
wishes,1
agent,1
age,1
wood,1
afterbirth,1
afraid,1
acting,1
act,1
workers,1
works,1
worst,1
accident,1
year,1
abomination,1
able,1
agriculture,1
whoever,1
waiter,1
whoa,1
waiting,1
anger,1
angeles,1
also,1
already,1
wasting,1
watch,1
watching,1
alone,1
almost,1
ways,1
weak,1
allow,1
alert,1
ahem,1
west,1
whiskey,1
threatening,1
attention,1
avoided,1
bit,1
spiritual,1
splash,1
spoke,1
spread,1
spreading,1
spud,1
spur,1
stand,1
billy,1
started,1
starts,1
best,1
station,1
beneath,1
steady,1
belvins,1
story,1
spirits,1
spent,1
strike,1
speeches,1
smiles,1
somebody,1
body,1
sometimes,1
somewhere,1
song,1
blodget,1
sooner,1
sound,1
sounds,1
soup,1
sows,1
space,1
spare,1
bite,1
speculators,1
speech,1
stretch,1
string,1
though,1
bear,1
talked,1
base,1
tear,1
teat,1
baptized,1
tehachapi,1
ballard,1
bakersfield,1
tended,1
backwards,1
texas,1
backslider,1
thick,1
b,1
aww,1
aw,1
thirst,1
bash,1
taken,1
strive,1
beat,1
strong,1
strongly,1
stubborn,1
behind,1
succeed,1
succeeding,1
begins,1
radio,1
suck,1
suckling,1
beers,1
supporter,1
beats,1
survey,1
sweet,1
swindled,1
taft,1
railroad,1
per,1
quiet,1
hears,1
hueneme,1
huh,1
donation,1
hunt,1
dog,1
hurry,1
doctrine,1
doctors,1
identification,1
image,1
imagine,1
imagined,1
improvements,1
inch,1
income,1
independent,1
insane,1
distance,1
insulted,1
door,1
hot,1
hospitality,1
hither,1
held,1
hell,1
drinks,1
drinking,1
high,1
dress,1
hire,1
drained,1
ho,1
hoped,1
holes,1
holiness,1
hollister,1
hollywood,1
holy,1
downs,1
homesteaded,1
honest,1
interest,1
interesting,1
investment,1
least,1
lamb,1
digging,1
late,1
lawyer,1
lazy,1
leads,1
learned,1
leasing,1
dictate,1
dinner,1
diary,1
developing,1
liking,1
liquored,1
develop,1
listening,1
desperate,1
live,1
lady,1
lad,1
investments,1
kick,1
isabella,1
jar,1
disruption,1
john,1
judge,1
jump,1
kansas,1
discipline,1
killed,1
directly,1
kind,1
kindly,1
knees,1
disagreed,1
known,1
knows,1
l,1
labors,1
heavy,1
hearing,1
quickly,1
eager,1
friendship,1
fritters,1
front,1
fantastic,1
future,1
gain,1
gang,1
families,1
gather,1
gave,1
faiths,1
generous,1
generously,1
gentle,1
faith,1
geological,1
failures,1
failed,1
gets,1
fashioned,1
fred,1
fast,1
fixed,1
filth,1
fifty,1
fever,1
finest,1
finished,1
felt,1
fists,1
fix,1
flap,1
favors,1
flat,1
flock,1
flourish,1
fold,1
followed,1
food,1
forget,1
forgiven,1
gift,1
girls,1
extravagant,1
happening,1
gusher,1
guys,1
habits,1
economy,1
hamilton,1
easily,1
handsome,1
happen,1
happily,1
guide,1
ears,1
earn,1
harder,1
harmed,1
harper,1
hatreds,1
headed,1
healer,1
gum,1
guidance,1
given,1
gotta,1
gives,1
explain,1
goats,1
except,1
excellent,1
estate,1
gospel,1
enterprise,1
gotten,1
guest,1
enjoy,1
english,1
endeavor,1
encourage,1
employment,1
growing,1
grows,1
either,1
desert,1
lives,1
load,1
loaf,1
otherwise,1
ought,1
outta,1
owe,1
owed,1
owned,1
pack,1
paid,1
panic,1
paper,1
parcel,1
charlie,1
particular,1
passed,1
passing,1
challenges,1
peas,1
chain,1
fill,1
ordered,1
orange,1
operated,1
obispo,1
nonsense,1
noon,1
nope,1
coast,1
nowhere,1
number,1
numerous,1
nursing,1
occasion,1
open,1
clothes,1
offended,1
closest,1
claim,1
oildale,1
childbirth,1
cheaply,1
onto,1
perdition,1
perhaps,1
personal,1
prospect,1
probably,1
caress,1
produced,1
producers,1
promise,1
promising,1
careful,1
cannot,1
prospects,1
presents,1
prosperous,1
protect,1
proves,1
pull,1
quarters,1
question,1
questions,1
quick,1
private,1
carr,1
certainly,1
point,1
pipe,1
cementing,1
cellar,1
catch,1
planning,1
plant,1
plentiful,1
pocket,1
poor,1
prepared,1
port,1
porter,1
possessions,1
possible,1
carter,1
carry,1
prayers,1
prefer,1
nobody,1
communicate,1
news,1
matter,1
maliciousness,1
deaf,1
mantelpiece,1
dead,1
map,1
marriage,1
dave,1
mashed,1
maude,1
decent,1
may,1
daughter,1
meal,1
daresay,1
dare,1
damaged,1
meeting,1
members,1
dealings,1
magnificent,1
mess,1
demons,1
logic,1
derrick,1
looked,1
deposits,1
loose,1
los,1
depending,1
depend,1
delicious,1
lying,1
deeper,1
deck,1
lovely,1
lower,1
luis,1
lumber,1
lusted,1
luxury,1
daddy,1
cute,1
competitor,1
mysteries,1
consider,1
mountains,1
mouth,1
move,1
movies,1
moving,1
consent,1
congratulations,1
mystery,1
contractor,1
conductor,1
condition,1
nearby,1
necessarily,1
necessity,1
concerns,1
neither,1
completely,1
considerable,1
moment,1
cultivation,1
costly,1
midday,1
middle,1
crying,1
mile,1
crops,1
crazy,1
country,1
millionaire,1
mine,1
mm,1
corn,1
minutes,1
miracle,1
miserable,1
contracts,1
mission,1
misstep,1
mistakes,1
lived,1
