word,counts
people,79
just,69
know,58
so,50
can,48
how,47
more,46
think,39
gon,37
when,36
now,29
world,28
time,28
want,26
other,26
see,26
then,25
social,24
change,24
thing,23
right,22
really,22
new,21
things,21
media,21
way,21
could,19
even,19
different,18
would,18
companies,18
say,18
look,18
technology,17
kids,17
phone,17
make,17
will,17
human,17
got,16
go,16
mean,16
where,16
let,16
need,16
kind,15
back,15
only,15
come,15
many,15
good,14
going,14
day,14
same,14
most,14
today,13
money,13
probably,13
model,13
business,13
information,13
screen,13
own,13
lot,12
keep,12
saying,12
stuff,12
news,12
very,12
getting,12
product,12
ever,12
attention,11
work,11
friends,11
should,11
as,11
years,11
take,11
entire,11
use,11
using,11
users,11
real,11
data,10
person,10
problem,10
all,10
actually,10
one,10
of,10
making,10
why,10
conspiracy,9
society,9
happening,9
advertisers,9
talk,9
tech,9
true,9
industry,9
much,9
truth,9
almost,9
better,9
political,8
polarization,8
percent,8
country,8
bad,8
created,8
ca,8
get,8
little,8
doing,8
give,8
first,8
up,8
manipulation,8
figure,8
else,8
times,8
behavior,7
long,7
algorithms,7
life,7
used,7
internet,7
few,7
children,7
seeing,7
set,7
manipulate,7
away,7
never,7
markets,7
start,7
there,7
mind,7
side,6
history,6
devices,6
here,6
notifications,6
cell,6
open,6
having,6
next,6
growth,6
great,6
goals,6
goal,6
sold,6
democracy,6
dial,6
e,6
hour,6
reason,6
problems,6
machine,6
election,6
done,6
place,6
pick,6
level,6
school,6
exactly,6
said,6
interest,6
fake,6
idea,6
made,6
morning,6
live,6
around,6
wrong,6
still,6
addiction,6
sure,6
theory,6
algorithm,6
system,6
believe,6
video,6
trying,6
brain,6
turn,6
less,5
find,5
existential,5
home,5
tool,5
threat,5
number,5
mail,5
conversation,5
big,5
ad,5
reality,5
dinner,5
point,5
hours,5
feel,5
feed,5
went,5
lots,5
says,5
later,5
scale,5
family,5
imagine,5
coming,5
talking,5
pay,5
single,5
sort,5
products,5
able,5
girls,5
anymore,5
possible,5
climate,5
spend,5
build,5
goes,5
gone,5
click,5
knows,5
enough,5
completely,5
like,5
psychology,5
always,5
millions,5
put,5
okay,5
came,5
pull,5
worked,5
call,5
running,5
phones,5
paid,5
wanna,5
photo,5
example,5
responsible,4
content,4
intelligence,4
view,4
last,4
profit,4
means,4
massive,4
literally,4
longer,4
lost,4
might,4
before,4
computer,4
rabbit,4
pretty,4
minutes,4
leave,4
age,4
again,4
elections,4
recommendation,4
become,4
thinking,4
simple,4
free,4
card,4
power,4
destroy,4
happen,4
guys,4
growing,4
old,4
deeper,4
found,4
works,4
trust,4
worse,4
online,4
worth,4
built,4
depressed,4
futures,4
global,4
generation,4
tons,4
flat,4
tell,4
perfect,4
control,4
rule,4
adults,4
ads,4
scrolling,4
photos,4
fact,4
beings,4
based,4
false,4
advertising,4
far,4
well,4
fast,4
at,4
felt,4
addicted,4
magician,4
successful,4
ruining,4
manipulated,3
usage,3
marketplace,3
starts,3
matrix,3
dopamine,3
on,3
older,3
often,3
tools,3
no,3
night,3
ask,3
digital,3
nature,3
nation,3
arms,3
months,3
apps,3
monetization,3
typing,3
mental,3
understand,3
user,3
learned,3
makes,3
easier,3
job,3
week,3
inside,3
fabric,3
facts,3
important,3
humanity,3
fight,3
hole,3
hoax,3
hit,3
financial,3
high,3
actors,3
health,3
hate,3
follow,3
happened,3
hack,3
grow,3
groups,3
ground,3
government,3
friend,3
accounts,3
accept,3
gets,3
experiments,3
watching,3
kill,3
lies,3
easy,3
economy,3
videos,3
already,3
end,3
engagement,3
lives,3
engine,3
ability,3
engines,3
likes,3
wake,3
environment,3
affecting,3
lie,3
agree,3
learning,3
aware,3
evolved,3
exact,3
watch,3
large,3
lab,3
knowing,3
watched,3
kinds,3
order,3
conversations,3
close,3
capitalism,3
thank,3
stupid,3
protecting,3
care,3
second,3
crazy,3
population,3
that,3
public,3
piece,3
computing,3
computers,3
bedroom,3
quarter,3
reach,3
play,3
platforms,3
theories,3
sick,3
shows,3
testing,3
connection,3
sense,3
chaos,3
service,3
services,3
continue,3
presentation,3
controlling,3
systems,3
predictions,3
predict,3
powerful,3
table,3
coronavirus,3
causing,3
short-term,3
closest,3
show,3
called,3
changes,3
culture,3
commercial,3
days,3
state,3
current,3
deal,3
bunch,3
comes,3
best,3
building,3
spending,3
responsibility,3
results,3
over,3
definition,3
resurrection,3
delete,3
bring,3
started,3
button,3
dead,3
smarter,3
realize,3
outlaw,3
company,3
solve,3
solution,3
bigger,3
third,3
incredibly,2
image,2
keeps,2
ways,2
kid,2
imperative,2
seems,2
illusion,2
tagged,2
taking,2
ification,2
self,2
selling,2
roughly,2
including,2
weird,2
search,2
rules,2
water,2
impossible,2
talked,2
runs,2
run,2
interests,2
invite,2
in,2
incentive,2
incentives,2
tactics,2
incredible,2
otherwise,2
humans,2
source,2
slot,2
stopped,2
stop,2
stem,2
working,2
gradual,2
governments,2
stay,2
gotten,2
sounds,2
species,2
slight,2
written,2
speed,2
spent,2
year,2
spread,2
giving,2
