num,start,end,script
5,00:01:23.041,00:01:24.375,"['DAD:', 'Hey,', 'kiddo.']"
6,00:01:25.001,00:01:26.461,"['-What?', '-I', 'found', 'something.']"
7,00:01:26.628,00:01:28.880,"['You', 'gotta', 'check', 'this', 'out.']"
8,00:01:30.465,00:01:32.342,"['""Jumanji.""']"
9,00:01:34.135,00:01:35.261,"['Board', 'game?']"
10,00:01:35.428,00:01:37.722,"['Who', 'plays', 'board', 'games?']"
16,00:03:11.816,00:03:13.484,"['SPENCER:', 'Parry.', 'Parry.']"
17,00:03:13.651,00:03:15.570,"['Evade.', 'Blam.']"
18,00:03:15.737,00:03:17.405,['Uppercut.']
19,00:03:17.572,00:03:18.865,"['Head', 'slam.', ""You're"", 'dead.']"
20,00:03:19.032,00:03:22.201,"['Strike.', 'Strike.', 'Counterstrike.', 'Head', 'slam.', 'Ka-pow.']"
23,00:03:26.205,00:03:28.416,"['I', 'got', 'it.']"
26,00:03:38.468,00:03:42.639,"['""--Benjamin', 'Franklin,', 'and', 'it', 'was', 'this', 'sense', 'of', 'national', 'exceptionalism...']"
27,00:03:42.805,00:03:46.142,"['...that', 'fueled', 'the', 'spreading', 'wildfire', 'of', 'westward', 'expansion.""']"
28,00:03:46.309,00:03:48.102,"['-Spencer?', 'Honey?', '-Ah!']"
29,00:03:48.603,00:03:51.356,"['Mom,', 'what', 'did', 'we', 'say', 'about', 'the', 'knocking?']"
30,00:03:51.522,00:03:54.275,"[""I'm"", 'late', 'for', 'work.', 'Are', 'you', 'going', 'to', 'your', ""father's"", 'after', 'school?']"
31,00:03:54.442,00:03:56.110,"['-Yeah,', 'probably.', ""-Don't"", 'forget', 'your', 'EpiPen.']"
32,00:03:56.277,00:03:58.238,"['Please,', 'remember,', 'the', 'world', 'is', 'a', 'terrifying', 'place.']"
33,00:03:58.404,00:04:00.907,"['Be', 'careful', 'of', 'everything.', 'I', 'love', 'you', 'more', 'than', 'life', 'itself.', 'Bye.']"
34,00:04:01.074,00:04:02.200,"['-See', 'you', 'Sunday', 'night.', '-Okay.']"
