word,counts
just,241
know,167
so,117
can,103
now,97
here,93
come,90
there,90
look,78
got,76
go,76
want,72
see,69
going,68
think,67
ca,61
good,60
why,60
how,60
really,59
mean,59
back,58
right,58
would,56
say,55
could,50
thing,50
then,48
when,47
more,45
people,43
where,42
let,42
time,41
doing,40
need,39
fucking,36
like,35
will,35
gon,34
said,33
man,33
real,33
should,32
take,31
in,31
all,31
put,31
one,31
talk,30
bit,30
way,30
thank,29
too,29
again,27
fuck,27
only,27
even,27
little,27
make,27
help,26
actually,26
love,25
show,25
of,25
head,24
sorry,24
tell,23
get,23
nice,23
keep,23
sort,23
work,23
find,23
shit,23
point,22
new,22
stop,21
wo,21
okay,21
done,21
day,21
fine,20
watching,20
great,20
never,20
out,20
stuff,20
big,20
happened,19
night,19
re,19
wait,19
girl,18
next,18
week,18
thought,18
last,18
still,17
speak,17
vote,17
probably,17
pretty,17
guy,17
place,17
other,17
long,16
give,16
live,16
video,16
seriously,16
first,16
much,16
turn,15
things,15
away,15
public,15
getting,15
course,15
morning,15
on,15
years,15
listen,15
saying,15
enough,15
sure,15
run,15
minutes,15
year,14
maybe,14
alright,14
as,14
always,14
made,14
kind,14
old,14
looks,14
months,13
better,13
hit,13
pig,13
joke,13
might,13
cool,13
funny,13
well,13
may,13
thanks,13
wrong,13
news,13
hang,12
house,12
lot,12
kill,12
bear,12
hot,12
full,12
girls,12
stay,12
ready,12
shut,12
weird,12
party,12
mind,12
went,12
daughter,12
call,12
ago,12
try,11
wanted,11
today,11
start,11
remember,11
already,11
left,11
else,11
most,11
use,11
seen,11
coming,11
mate,11
guys,11
had,11
watch,11
quite,11
very,11
about,11
happening,11
room,11
play,11
round,10
knew,10
days,10
drink,10
stupid,10
saw,10
world,10
guess,10
started,10
stand,10
gone,10
met,10
sing,10
minute,10
sometimes,10
must,10
name,10
life,10
leave,10
also,10
least,10
baby,10
down,9
early,9
end,9
story,9
told,9
times,9
few,9
face,9
together,9
hear,9
block,9
dead,9
taking,9
demand,9
hope,9
honest,9
details,9
screen,9
whole,9
wife,9
notice,9
works,9
making,9
over,9
meet,9
bad,9
knows,9
ever,8
move,8
looking,8
easy,8
wedding,8
ask,8
though,8
ash,8
bloody,8
forward,8
best,8
hand,8
team,8
anyway,8
liked,8
came,8
job,8
young,8
tonight,8
fun,8
talking,8
sex,8
open,8
close,8
election,8
beautiful,7
upstairs,7
clearly,7
door,7
hat,7
exactly,7
hard,7
win,7
friends,7
care,7
car,7
