word,counts
private,57
penguins,42
just,40
now,38
know,30
right,28
got,26
all,25
gon,23
here,22
kowalski,22
go,22
so,20
little,18
where,18
boys,18
look,17
see,17
need,16
there,16
then,16
time,15
come,15
ca,15
huh,14
take,14
can,14
back,14
going,13
think,13
good,13
die,13
too,13
why,13
one,13
let,13
how,13
will,12
plan,12
sir,12
way,12
much,12
really,12
never,11
cute,11
more,11
away,11
move,10
should,10
short,10
love,10
thing,10
give,10
say,10
voice,10
team,10
could,9
wait,9
still,8
would,8
elite,8
dead,8
name,8
life,8
stroke,8
want,8
mission,7
only,7
work,7
adorable,7
show,7
ready,7
again,7
coming,7
ray,7
fire,7
classified,7
next,7
make,7
nice,6
power,6
penguin,6
peanut,6
getting,6
help,6
turn,6
find,6
world,6
diversion,6
call,6
skipper,6
stay,6
fuse,6
hot,6
hold,6
high,6
even,6
ever,6
made,5
day,5
cuteness,5
cuddly,5
helpless,5
hear,5
mean,5
nature,5
over,5
monster,5
button,5
machine,5
member,5
jet,5
octopus,5
self,5
target,5
revenge,5
strike,5
serum,5
soldier,5
tell,5
sequence,4
lost,4
sorry,4
long,4
baby,4
guess,4
battle,4
listen,4
like,4
snow,4
snowing,4
looks,4
full,4
knock,4
many,4
sounds,4
catch,4
other,4
gentlemen,4
valued,4
up,4
alive,4
home,4
sweet,4
tank,4
happy,4
great,4
man,4
stole,4
doing,4
most,4
order,4
operation,4
yards,4
wrong,4
old,4
okay,4
destruct,4
bit,4
plane,4
whole,4
actually,4
best,4
down,4
remember,4
guys,4
meaningful,4
fresh,3
girl,3
weird,3
famous,3
weapon,3
things,3
wanted,3
thought,3
very,3
tiny,3
trying,3
unit,3
works,3
dedicated,3
delicious,3
family,3
egg,3
eyes,3
explosion,3
woman,3
welcome,3
dog,3
vending,3
fun,3
feel,3
fly,3
done,3
when,3
white,3
found,3
frozen,3
feels,3
paper,3
hand,3
pretzels,3
salmon,3
mermaid,3
missing,3
running,3
moment,3
reverse,3
remote,3
push,3
pull,3
news,3
heck,3
pretty,3
point,3
normal,3
octopi,3
place,3
of,3
off,3
perhaps,3
percent,3
save,3
maybe,3
may,3
male,3
helping,3
talking,3
sure,3
hole,3
hope,3
supposed,3
sub,3
huge,3
immeasurable,3
kid,3
kill,3
kind,3
snakes,3
smile,3
live,3
ship,3
low,3
seen,3
secure,3
a,3
zoo,3
awesome,3
boss,3
clip,3
class,3
around,3
accomplished,3
birds,3
bad,3
came,3
ahead,3
boy,3
course,3
army,3
automated,3
analysis,3
big,3
before,3
business,3
better,3
cheese,3
song,2
soon,2
awful,2
certain,2
sort,2
at,2
house,2
land,2
aye,2
slap,2
seriously,2
keep,2
batteries,2
secret,2
secretly,2
sense,2
intel,2
in,2
celebrate,2
badges,2
impressive,2
sick,2
silly,2
hunt,2
headquarters,2
specifically,2
happen,2
stance,2
flippers,2
code,2
test,2
forget,2
animals,2
follow,2
flipping,2
always,2
free,2
first,2
already,2
together,2
finally,2
toilet,2
told,2
frankly,2
anymore,2
stand,2
arrived,2
started,2
state,2
same,2
