num,start,end,script
1,00:00:32.533,00:00:34.493,"['-Hi.', 'Hi,', 'hi.', '-Hey.']"
2,00:00:34.576,00:00:35.744,"['-You', 'must', 'be...', '-Bill.']"
3,00:00:35.828,00:00:36.662,"['-Yeah.', '-Hi.']"
6,00:00:40.290,00:00:41.834,"['Thanks', 'for', 'having', 'dinner', 'so', 'early.']"
7,00:00:41.917,00:00:44.003,"['I', 'know', ""it's,"", 'uh...', ""It's"", 'a', 'pain.']"
8,00:00:44.085,00:00:46.129,"['Oh,', 'no,', ""it's..."", ""It's,"", 'uh...']"
9,00:00:47.255,00:00:48.841,"['Interesting', 'crowd.']"
11,00:00:52.845,00:00:54.555,"[""I'm..."", 'I', 'work', 'at', 'Good', 'Morning,', 'New', 'Jersey', 'and...']"
12,00:00:54.638,00:00:56.015,"['Right,', 'on', 'Channel', '9,', 'right?']"
13,00:00:56.473,00:00:57.599,"['Right.', 'Yeah.']"
14,00:00:57.683,00:01:01.186,"['So,', 'yeah,', ""we're"", 'on', 'really', 'early,', 'so', 'I...', 'I', 'go', 'to', 'bed', 'really', 'early', 'and']"
15,00:01:01.269,00:01:04.398,"['we', 'used', 'to', 'be', 'on', 'at,', 'um,', '5:00', 'a.m.,', 'but', 'then', 'we', 'got', 'bought', 'by', 'this,']"
16,00:01:04.481,00:01:06.901,"['um,', 'giant', 'company', 'and', 'they', 'wanted', 'to', 'run', 'us', 'instead', 'of', 'infomercials.']"
19,00:01:12.406,00:01:15.450,"['Uh,', 'sorry,', ""I'm"", 'gonna', 'turn', 'this', 'off.', ""It's"", 'so...']"
20,00:01:16.535,00:01:19.997,"['Sorry.', ""That's"", 'like,', 'oh,', 'my', 'God,', ""that's"", 'so', 'annoying,']"
22,00:01:24.001,00:01:28.171,"[""I'm"", 'not', 'gonna', 'touch', 'this', 'ever', 'again.', 'Sorry.']"
23,00:01:28.255,00:01:29.256,"['No,', ""that's,"", ""it's...""]"
24,00:01:30.674,00:01:32.843,"[""-It's"", 'okay.', 'Huh?', ""-It's"", 'okay.']"
26,00:01:35.846,00:01:39.307,"['I...', ""I'm"", 'really', 'glad', 'that', 'you', 'picked', 'this', 'place.', 'I...']"
27,00:01:40.059,00:01:43.520,"['You', 'know,', 'it', 'kind', 'of', 'reminds', 'me', 'of', 'Matthews', 'in', 'Waldwick.']"
28,00:01:44.063,00:01:46.023,"['They', 'have', 'the', 'most', 'amazing,', 'like,', 'delicious,']"
31,00:01:53.113,00:01:54.489,"['And,', 'um...']"
32,00:01:56.199,00:01:59.327,"['Anyway...', 'Boring!']"
33,00:01:59.411,00:02:00.245,['Oh.']
34,00:02:00.704,00:02:01.914,"['What', 'do', 'you', 'do?']"
