giggle		C2	verb	people: actions	
glare		C2	verb	people: actions	
grin	SMILE	C2	verb	people: actions	
clutch		C2	verb	people: actions	
force	USE POWER	C2	verb	people: actions	
haul		C2	verb	people: actions	
initiate		C2	verb	people: actions	
mount	RIDE	C2	verb	people: actions	
blow	SOUND	C2	verb	people: actions	
carve		C2	verb	people: actions	
form	SHAPE	C2	verb	people: actions	
merge		C2	verb	people: actions	
adolescent		C2	noun	people: appearance	
fringe	HAIR	C2	noun	people: appearance	
fake	PERSON	C2	noun	people: personality	
fanatic		C2	noun	people: personality	
monster	PERSON	C2	noun	people: personality	
charisma		C2	noun	people: personality	
dignity		C2	noun	people: personality	
diplomacy	PEOPLE	C2	noun	people: personality	
empathy		C2	noun	people: personality	
fulfillment	HAPPINESS	C2	noun	people: personality	
hypocrisy		C2	noun	people: personality	
mercy	KINDNESS	C2	noun	people: personality	
nerve	RUDENESS	C2	noun	people: personality	
nerve	BEING BRAVE	C2	noun	people: personality	
demonstrate	EXPRESS	C2	verb	people: personality	
coup		C2	noun	politics	
delegation		C2	noun	politics	
diplomacy	COUNTRIES	C2	noun	politics	
center	POLITICAL	C2	noun	politics	
orphan		C2	noun	relationships	
bond		C2	verb	relationships	
foul		C2	noun	shopping	
dice		C2	noun	shopping	
cookie	COMPUTER	C2	noun	technology	
cabin	SHIP	C2	noun	travel	
carriage		C2	noun	travel	
launch	LEAVE LAND	C2	noun	travel	
accelerate	VEHICLE	C2	verb	travel	
divert	CHANGE ROUTE	C2	verb	travel	
fly	TAKE/SEND	C2	verb	travel	
launch	SEND	C2	verb	travel	
career	TIME	C2	noun	work	
counselor		C2	noun	work	
developer	LAND	C2	noun	work	
giant	ORGANIZATION	C2	noun	work	
janitor		C2	noun	work	
leave		C2	noun	work	
indifference		C2	noun		
interference	ELECTRONIC SIGNAL	C2	noun		
intruder	NOT WANTED	C2	noun		
inhibition		C2	noun		
intrusion		C2	noun		
intervention		C2	noun		
impossibility		C2	noun		
inferiority		C2	noun		
insecurity		C2	noun		
inequality		C2	noun		
discomfort	PAIN	C2	noun		
discomfort	MENTAL FEELING	C2	noun		
disorder	NOT ORGANIZED	C2	noun		
discriminate	NOTICE	C2	verb		
discourage	PREVENT	C2	verb		
disqualify		C2	verb		
inferior		C2	noun		
influx		C2	noun		
intrude		C2	verb		
inherit	QUALITY	C2	verb		
invade	BECOME INVOLVED	C2	verb		
inherit	FROM DEAD PERSON	C2	verb		
interval		C2	noun		
misplace		C2	verb		
arrival	BECOME AVAILABLE	C2	noun		
alliance		C2	noun		
disturbance	FIGHTING	C2	noun		
dominance		C2	noun		
endurance		C2	noun		
inheritance		C2	noun		
difference	DISAGREEMENT	C2	noun		
coherence	SHARED BELIEFS/PURPOSE	C2	noun		
confidence	TRUST	C2	noun		
negligence		C2	noun		
commander		C2	noun		
follower		C2	noun		
founder		C2	noun		
further		C2	verb		
craving		C2	noun		
opening	HOLE	C2	noun		
backing		C2	noun		
loathing		C2	noun		
administration	MANAGEMENT	C2	noun		
administration	GOVERNMENT	C2	noun		
allocation	PART	C2	noun		
concession		C2	noun		
conclusion	END	C2	noun		
consultation	MEETING	C2	noun		
contradiction		C2	noun		
direction	DEVELOPMENT	C2	noun		
foundation	IDEA	C2	noun		
fraction		C2	noun		
imitation		C2	noun		
inspiration	GOOD IDEA	C2	noun		
institution	TRADITION	C2	noun		
action	FIGHTING	C2	noun		
allocation	PROCESS	C2	noun		
anticipation	WAITING	C2	noun		
composition	PARTS	C2	noun		
consideration	KINDNESS	C2	noun		
consultation	DISCUSSING	C2	noun		
distinction	QUALITY	C2	noun		
elimination		C2	noun		
erosion	NEGATIVE EFFECT	C2	noun		
hesitation		C2	noun		
implementation		C2	noun		
isolation	LONELY	C2	noun		
occupation	CONTROL	C2	noun		
accumulation		C2	noun		
application	USE	C2	noun		
association	CONNECTION	C2	noun		
classification		C2	noun		
concentration	LARGE AMOUNT	C2	noun		
conception		C2	noun		
confrontation		C2	noun		
conversion		C2	noun		
conviction	BELIEF	C2	noun		
illustration	EXPLAIN	C2	noun		
inclination		C2	noun		
indication	INTENTION	C2	noun		
inspection	EXAMINATION	C2	noun		
intuition		C2	noun		
invasion	LARGE NUMBERS	C2	noun		
medication		C2	noun		
action	PROCESS	C2	noun		
invitation	CAUSE RESULT	C2	noun		
materialism		C2	noun		
materialism		C2	noun		
charity	KINDNESS	C2	noun		
complexity		C2	noun		
continuity		C2	noun		
credibility		C2	noun		
humanity	BEING HUMAN	C2	noun		
individuality		C2	noun		
intensity		C2	noun		
mediocrity		C2	noun		
normality		C2	noun		
ambiguity		C2	noun		
explosive		C2	noun		
maximize		C2	verb		
development	START	C2	noun		
judgment	ABILITY	C2	noun		
attachment	FEELING	C2	noun		
blindness	NOT NOTICING	C2	noun		
clumsiness		C2	noun		
coldness	TEMPERATURE	C2	noun		
craziness		C2	noun		
forgiveness		C2	noun		
goodness		C2	noun		
homelessness		C2	noun		
anchor	BOAT	C2	noun		
anchor	SUPPORT	C2	noun		
indicator		C2	noun		
bomber	AIRCRAFT	C2	noun		
alcoholic		C2	noun		
advocate		C2	noun		
agenda	IMPORTANT SUBJECTS	C2	noun		
ally	COUNTRY	C2	noun		
arch		C2	noun		
arm	CHAIR	C2	noun		
assembly	GROUP	C2	noun		
attribute		C2	noun		
avenue	POSSIBILITY	C2	noun		
back	SEAT	C2	noun		
band	THIN PIECE	C2	noun		
barn		C2	noun		
base	MAIN PLACE	C2	noun		
base	MAIN PART	C2	noun		
battle	ARGUMENT	C2	noun		
bed	GROUND	C2	noun		
bet	GUESS	C2	noun		
blanket	LAYER	C2	noun		
blend		C2	noun		
block	STOP PROGRESS	C2	noun		
blow	HIT	C2	noun		
blow	BAD EVENT	C2	noun		
body	GROUP	C2	noun		
break	OPPORTUNITY	C2	noun		
breakdown	division	C2	noun		
bridge	CONNECTION	C2	noun		
buzz	SOUND	C2	noun		
care	WORRY	C2	noun		
case	ARGUMENT	C2	noun		
ceiling	AMOUNT	C2	noun		
certainty	SURE THING	C2	noun		
challenge	DISAGREEMENT	C2	noun		
champion	SUPPORT	C2	noun		
chancellor	GOVERNMENT	C2	noun		
chancellor	LEADER	C2	noun		
charm	LUCKY	C2	noun		
chest	BOX	C2	noun		
chill	FEAR	C2	noun		
circuit	TRACK	C2	noun		
circuit	ELECTRIC	C2	noun		
circuit	EVENTS	C2	noun		
civilian		C2	noun		
clash	FIGHT	C2	noun		
clash	DIFFERENCE	C2	noun		
climate	SITUATION	C2	noun		
comeback		C2	noun		
compliment	PRAISE	C2	noun		
constraint		C2	noun		
contact	EYE	C2	noun		
contest	POLITICS	C2	noun		
crack	LINE	C2	noun		
crackdown		C2	noun		
creep	UNPLEASANT	C2	noun		
cricket	INSECT	C2	noun		
cushion	PROTECTION	C2	noun		
descendant		C2	noun		
deterrent		C2	noun		
drain	FOR WATER	C2	noun		
echo	SOUND	C2	noun		
embrace		C2	noun		
enterprise	PLAN	C2	noun		
entity		C2	noun		
ethic	BELIEF	C2	noun		
exercise	MILITARY	C2	noun		
feat		C2	noun		
field	CONTAINING SUBSTANCE	C2	noun		
filter		C2	noun		
fireplace		C2	noun		
flood	AMOUNT	C2	noun		
forgery	COPY	C2	noun		
framework		C2	noun		
fraud	TRICK	C2	noun		
fringe	EDGE	C2	noun		
frown		C2	noun		
gamble		C2	noun		
gasp		C2	noun		
glare	LOOK	C2	noun		
grin		C2	noun		
gulf	DIFFERENCE	C2	noun		
head	FRONT/TOP	C2	noun		
heir		C2	noun		
hierarchy		C2	noun		
horn	MUSIC	C2	noun		
hostage	PERSON	C2	noun		
hypothesis		C2	noun		
idol	OBJECT	C2	noun		
illusion	APPEARANCE	C2	noun		
image	IDEA	C2	noun		
impulse	FEELING	C2	noun		
individual	SPECIAL	C2	noun		
instruction	TELL	C2	noun		
instrument	FOR ACHIEVING SOMETHING	C2	noun		
journal	BOOK	C2	noun		
jug		C2	noun		
knot	FASTENING	C2	noun		
landmark	EVENT	C2	noun		
law	STATEMENT	C2	noun		
leak	SECRET	C2	noun		
leap	CHANGE	C2	noun		
legacy	SITUATION	C2	noun		
life span		C2	noun		
line	ROW	C2	noun		
line	BORDER	C2	noun		
line	EDGE	C2	noun		
line	APPROACH	C2	noun		
line	MILITARY	C2	noun		
lump	PIECE	C2	noun		
margin	DIFFERENCE	C2	noun		
margin	PROFIT	C2	noun		
market	BUSINESS	C2	noun		
memorial		C2	noun		
millennium		C2	noun		
missile		C2	noun		
model	EXAMPLE	C2	noun		
murmur		C2	noun		
novelty	NEW THING	C2	noun		
odor		C2	noun		
ordeal		C2	noun		
ornament		C2	noun		
outbreak		C2	noun		
outlet	STORE	C2	noun		
outlet	EXPRESS	C2	noun		
count	NUMBER	C2	verb		
age	OLD	C2	noun		
alarm	WORRY	C2	noun		
artificial intelligence		C2	noun		
assembly	BUILD	C2	noun		
awe		C2	noun		
baggage	FEELINGS	C2	noun		
bark	TREE	C2	noun		
blackmail		C2	noun		
blood	FAMILY ORIGIN	C2	noun		
bribery		C2	noun		
bureaucracy	RULES	C2	noun		
cause	REASON FOR	C2	noun		
color	INTEREST	C2	noun		
color	SKIN	C2	noun		
comfort	ENOUGH MONEY	C2	noun		
comfort	FOR SADNESS	C2	noun		
command	CONTROL	C2	noun		
counseling		C2	noun		
custody	CHILD	C2	noun		
decay		C2	noun		
dependence		C2	noun		
depth	AMOUNT	C2	noun		
desperation		C2	noun		
discretion		C2	noun		
dismay		C2	noun		
distress	DANGER	C2	noun		
DNA		C2	noun		
doom		C2	noun		
evidence	LAW	C2	noun		
fever	EXCITEMENT	C2	noun		
fire	SHOOTING	C2	noun		
flair	STYLE	C2	noun		
forgery	CRIME	C2	noun		
fraud	CRIME	C2	noun		
fulfillment	SOMETHING DONE	C2	noun		
genius	QUALITY	C2	noun		
give-and-take		C2	noun		
glare	LIGHT	C2	noun		
glue		C2	noun		
good	MORALLY RIGHT	C2	noun		
grace	POLITENESS	C2	noun		
grasp	UNDERSTAND	C2	noun		
grasp	HOLD	C2	noun		
grasp	ACHIEVE	C2	noun		
heritage		C2	noun		
horizon		C2	noun		
implication	INVOLVEMENT	C2	noun		
infancy		C2	noun		
instruction	TEACHING/TRAINING	C2	noun		
likelihood		C2	noun		
linen	CLOTH	C2	noun		
lumber		C2	noun		
lure		C2	noun		
matter	TYPE OF THING	C2	noun		
momentum		C2	noun		
morale		C2	noun		
nostalgia		C2	noun		
novelty	QUALITY	C2	noun		
order	CORRECT BEHAVIOUR	C2	noun		
order	CORRECT BEHAVIOUR	C2	noun		
order	CORRECT BEHAVIOUR	C2	noun		
order	CORRECT BEHAVIOR	C2	noun		
analogy		C2	noun		
bias		C2	noun		
bureaucracy	GOVERNMENT	C2	noun		
burial		C2	noun		
cargo		C2	noun		
catastrophe		C2	noun		
chili	FOOD	C2	noun		
conscience		C2	noun		
deception		C2	noun		
deduction	FACT	C2	noun		
deficiency	NOT ENOUGH	C2	noun		
denial		C2	noun		
deprivation		C2	noun		
drought		C2	noun		
endeavor		C2	noun		
famine		C2	noun		
fluid		C2	noun		
force	INFLUENCE	C2	noun		
fragrance		C2	noun		
guarantee	PROMISE	C2	noun		
illusion	FALSE IDEA	C2	noun		
incentive		C2	noun		
instinct		C2	noun		
intellect		C2	noun		
interest	ADVANTAGE	C2	noun		
justification		C2	noun		
memory	MIND	C2	noun		
merger		C2	noun		
mishap		C2	noun		
monopoly		C2	noun		
muddle		C2	noun		
omission		C2	noun		
grounds	REASON	C2	noun		
grounds	LAND	C2	noun		
act	FALSE BEHAVIOR	C2	noun		
air	QUALITY	C2	noun		
buzz	EXCITEMENT	C2	noun		
chill	COLD	C2	noun		
content	AMOUNT	C2	noun		
core	IMPORTANT PART	C2	noun		
course	DEVELOPMENT	C2	noun		
crush	CROWD	C2	noun		
field	COMPETITORS	C2	noun		
film	LAYER	C2	noun		
flavor	QUALITY	C2	noun		
glow	LIGHT	C2	noun		
glow	SKIN	C2	noun		
loss	DISADVANTAGE	C2	noun		
match	SUITABLE	C2	noun		
outlook	THINKING	C2	noun		
bubble	LIQUID	C2	verb		
buzz	SOUND	C2	verb		
buzz	ENERGY	C2	verb		
clash	FIGHT	C2	verb		
clash	COLOR	C2	verb		
clash	EVENT	C2	verb		
coincide	HAPPEN TOGETHER	C2	verb		
coincide	BE THE SAME	C2	verb		
collapse	FAIL	C2	verb		
consent		C2	verb		
contrast	DIFFERENCE	C2	verb		
count	BE ACCEPTED	C2	verb		
crawl	INSECT	C2	verb		
develop	HAPPEN	C2	verb		
drag	TIME	C2	verb		
drain	FLOW AWAY	C2	verb		
drift	SITUATION	C2	verb		
echo	SOUND	C2	verb		
experiment	DO TESTS	C2	verb		
expire		C2	verb		
fall	BE DEFEATED	C2	verb		
fall	BECOME WORSE	C2	verb		
fall	HANG DOWN	C2	verb		
flourish		C2	verb		
fluctuate		C2	verb		
fly	TIME	C2	verb		
frown	SHOW ANGER	C2	verb		
gasp	MAKE NOISE	C2	verb		
gasp	BREATHE WITH DIFFICULTY	C2	verb		
gesture		C2	verb		
glow		C2	verb		
glow		C2	verb		
hang	STAY	C2	verb		
hop	ONE FOOT	C2	verb		
hop	ANIMAL	C2	verb		
lecture		C2	verb		
lie	RESPONSIBILITY/BLAME	C2	verb		
linger		C2	verb		
live	STAY ALIVE	C2	verb		
loom	APPEAR	C2	verb		
loom	WORRY	C2	verb		
moan	SOUND	C2	verb		
mount	INCREASE	C2	verb		
address	BUILDING DETAILS	C2	verb		
advocate		C2	verb		
alert		C2	verb		
allow	NOT PREVENT	C2	verb		
amend		C2	verb		
appreciate	UNDERSTAND	C2	verb		
arouse		C2	verb		
assemble	BUILD	C2	verb		
attach	INCLUDE	C2	verb		
back	SUPPORT	C2	verb		
bind	TIE	C2	verb		
bind	UNITE	C2	verb		
blackmail		C2	verb		
block	STOP PROGRESS	C2	verb		
boast	HAVE	C2	verb		
carry	HAVE	C2	verb		
carry	SUPPORT	C2	verb		
chase	TRY	C2	verb		
cloud		C2	verb		
color	AFFECT	C2	verb		
comfort		C2	verb		
commemorate		C2	verb		
commit	DECISION	C2	verb		
conceal		C2	verb		
conceive	IDEA	C2	verb		
confine		C2	verb		
confront	ACCUSE	C2	verb		
confront	DEAL WITH	C2	verb		
connect	INVOLVE	C2	verb		
constrain		C2	verb		
contain	EMOTION	C2	verb		
contemplate		C2	verb		
contradict	DIFFERENT	C2	verb		
contrast	COMPARE	C2	verb		
count	CONSIDER	C2	verb		
count	INCLUDE	C2	verb		
crave		C2	verb		
crush		C2	verb		
cultivate	DEVELOP	C2	verb		
curb		C2	verb		
dazzle	EXTREMELY GOOD	C2	verb		
dazzle	LIGHT	C2	verb		
decide	RESULT	C2	verb		
deduce		C2	verb		
defy		C2	verb		
depict		C2	verb		
devise		C2	verb		
differentiate	MAKE DIFFERENT	C2	verb		
disguise	HIDE	C2	verb		
display	FEELING	C2	verb		
dispute		C2	verb		
disturb	UPSET	C2	verb		
drain	REMOVE LIQUID	C2	verb		
drain	MAKE TIRED	C2	verb		
dread		C2	verb		
drive	MAKE WORK	C2	verb		
earn	DESERVE	C2	verb		
echo	REPEAT	C2	verb		
embarrass		C2	verb		
embody		C2	verb		
emit		C2	verb		
equate		C2	verb		
escape	NOT NOTICE	C2	verb		
escape	FORGET	C2	verb		
execute	KILL	C2	verb		
execute	DO	C2	verb		
fake	COPY	C2	verb		
fake	PRETEND	C2	verb		
filter	REMOVE	C2	verb		
form	BE	C2	verb		
formulate	PLAN	C2	verb		
formulate	SAY	C2	verb		
found	BASE	C2	verb		
glue	STICK	C2	verb		
grace		C2	verb		
greet	REACT	C2	verb		
grip	EMOTION	C2	verb		
grip	INTEREST	C2	verb		
handle	TOUCH	C2	verb		
hinder		C2	verb		
house	PROVIDE SPACE	C2	verb		
house	GIVE HOME	C2	verb		
imply	BE PART OF	C2	verb		
incorporate		C2	verb		
incur		C2	verb		
indulge	SOMEONE ELSE	C2	verb		
invite	REACTION	C2	verb		
juggle		C2	verb		
know	GUESS CORRECTLY	C2	verb		
label	DESCRIBE	C2	verb		
land	ACHIEVE	C2	verb		
leak	TELL	C2	verb		
leave	DO LATER	C2	verb		
line		C2	verb		
loathe		C2	verb		
lure		C2	verb		
mark	REPRESENT	C2	verb		
measure	JUDGE	C2	verb		
meet	ACHIEVE	C2	verb		
moderate	LESS EXTREME	C2	verb		
number	BE AN AMOUNT	C2	verb		
nurse		C2	verb		
observe	OBEY	C2	verb		
offset		C2	verb		
arch		C2	verb		
assemble	GROUP	C2	verb		
battle		C2	verb		
beat	SOUND	C2	verb		
break	BECOME KNOWN	C2	verb		
catch	STICK	C2	verb		
circle	MOVE	C2	verb		
click	SOUND	C2	verb		
compensate	MAKE BETTER	C2	verb		
conceive	IMAGINE	C2	verb		
contract	AGREEMENT	C2	verb		
convert	RELIGION	C2	verb		
cross	LINE/BORDER	C2	verb		
crumble		C2	verb		
debate		C2	verb		
deepen	WORSE/STRONGER	C2	verb		
delegate		C2	verb		
dim		C2	verb		
dissolve	BECOME LIQUID	C2	verb		
drain	REDUCE	C2	verb		
flash	APPEAR	C2	verb		
flatten		C2	verb		
gamble	RISK MONEY	C2	verb		
hum		C2	verb		
indulge	YOURSELF	C2	verb		
intensify		C2	verb		
judge	BAD OPINION	C2	verb		
lead	BE THE BEST	C2	verb		
lean	NOT VERTICAL	C2	verb		
loosen		C2	verb		
mingle	MIX	C2	verb		
murmur		C2	verb		
chapel		C2	noun		
assault		C2	noun		
combat		C2	noun		
assault		C2	verb		
combat		C2	verb		
kill	END	C2	verb		
industrious		C2	adjective	people: personality	
bear	HAVE CHILD	C2	verb	body and health	
asleep	FEELING	C2	adjective	body and health	
humor	MOOD	C2	noun	people: personality	
blue	SAD	C2	adjective	people: personality	
laid-back		C2	adjective	people: personality	
inseparable	THINGS	C2	adjective		
empirical		C2	adjective		
fraudulent		C2	adjective		
imperative		C2	adjective		
deceased	DEAD	C2	adjective		
due	BEHAVIOR	C2	adjective		
foremost		C2	adjective		
indeed	MORE	C2	adverb		
likewise		C2	adverb		
intent	PLAN	C2	noun		
dead	QUIET	C2	adjective		
dead	EXTREMELY	C2	adverb		
dump	END RELATIONSHIP	C2	verb		
faraway	LONG DISTANCE	C2	adjective		
cast	LIGHT	C2	verb		
incurable		C2	adjective	body and health	
intolerable		C2	adjective	describing things	
inseparable	FRIENDS	C2	adjective	relationships	
irrational		C2	adjective	people: personality	
intolerant		C2	adjective	people: personality	
disrespectful		C2	adjective	people: personality	
injection	DRUG	C2	noun	body and health	
implicit		C2	adjective	communication	
immature		C2	adjective	people: personality	
insane	ILL	C2	adjective	body and health	
inhuman		C2	adjective	people: personality	
innate		C2	adjective	people: personality	
comfortable	MONEY	C2	adjective	money	
formidable	POWERFUL	C2	adjective	people: personality	
critical	OPINIONS	C2	adjective	arts and media	
facial		C2	adjective	body and health	
grammatical		C2	adjective	communication	
hierarchical		C2	adjective	describing things	
artificial	NOT SINCERE	C2	adjective	people: personality	
clinical	NO EMOTION	C2	adjective	people: personality	
cynical		C2	adjective	people: personality	
hypocritical		C2	adjective	people: personality	
intellectual	INTERESTED IN IDEAS	C2	adjective	people: personality	
intellectual		C2	noun	people: personality	
constitutional		C2	adjective	politics	
dominant	STRONG	C2	adjective	people: personality	
observant		C2	adjective	people: personality	
detached	SEPARATE	C2	adjective	describing things	
flawed		C2	adjective	describing things	
decaffeinated		C2	adjective	food and drink	
depressed	ECONOMY	C2	adjective	money	
animated	EXCITEMENT	C2	adjective	people: personality	
closed	NOT ACCEPTING IDEAS	C2	adjective	people: personality	
committed		C2	adjective	people: personality	
conceited		C2	adjective	people: personality	
detached	NOT INVOLVED	C2	adjective	people: personality	
dignified		C2	adjective	people: personality	
elated		C2	adjective	people: personality	
lenient		C2	adjective	crime	
forceful		C2	adjective	people: personality	
graceful	POLITE	C2	adjective	people: personality	
negligible		C2	adjective	describing things	
compatible	PEOPLE	C2	adjective	people: personality	
chronic		C2	adjective	body and health	
apologetic		C2	adjective	people: personality	
charismatic		C2	adjective	people: personality	
appalling		C2	adjective	describing things	
intriguing		C2	adjective	describing things	
off-putting		C2	adjective	describing things	
circulation	NEWSPAPERS	C2	noun	arts and media	
circulation	BLOOD	C2	noun	body and health	
capitalist		C2	adjective	politics	
lucrative		C2	adjective	money	
assertive		C2	adjective	people: personality	
expressive		C2	adjective	people: personality	
impulsive		C2	adjective	people: personality	
obsessive		C2	adjective	people: personality	
faultless		C2	adjective	describing things	
flawless		C2	adjective	describing things	
fearless		C2	adjective	people: personality	
merciless		C2	adjective	people: personality	
musically		C2	adverb	arts and media	
medically		C2	adverb	body and health	
merely	ONLY	C2	adverb	describing things	
